entity_id	valid	rejected	polled	electors	UNP	SLFP	JVP	LSSP	ACTC	NSSP
LK-2306260	108.0	1.0	109.0	125.0	65.0	39.0	3.0	1.0	0.0	0.0
LK-5130110	108.0	3.0	111.0	148.0	23.0	11.0	1.0	2.0	70.0	1.0
LK-7121155	108.0	1.0	109.0	127.0	53.0	45.0	9.0	1.0	0.0	0.0
LK-2118165	108.0	1.0	109.0	121.0	58.0	47.0	2.0	1.0	0.0	0.0
LK-7151045	108.0	1.0	110.0	128.0	50.0	49.0	8.0	1.0	0.0	0.0
LK-4409045	108.0	6.0	115.0	230.0	25.0	36.0	1.0	1.0	44.0	1.0
LK-4418025	108.0	6.0	114.0	229.0	24.0	36.0	1.0	1.0	44.0	1.0
LK-6151045	107.0	1.0	108.0	136.0	63.0	40.0	4.0	0.0	0.0	0.0
LK-5118065	107.0	3.0	110.0	146.0	23.0	11.0	1.0	2.0	70.0	1.0
LK-2209090	107.0	1.0	108.0	122.0	60.0	42.0	4.0	1.0	0.0	0.0
LK-2118005	107.0	1.0	108.0	121.0	58.0	46.0	2.0	1.0	0.0	0.0
LK-4212050	107.0	2.0	109.0	160.0	66.0	31.0	1.0	1.0	7.0	0.0
LK-4415040	107.0	6.0	114.0	227.0	24.0	36.0	1.0	1.0	44.0	1.0
LK-4415060	107.0	6.0	113.0	226.0	24.0	36.0	1.0	1.0	44.0	1.0
LK-4415135	107.0	6.0	114.0	227.0	24.0	36.0	1.0	1.0	44.0	1.0
LK-2212210	106.0	1.0	107.0	124.0	56.0	44.0	5.0	1.0	0.0	0.0
LK-3333200	106.0	1.0	107.0	125.0	50.0	37.0	19.0	0.0	0.0	0.0
LK-5245085	106.0	2.0	108.0	142.0	50.0	37.0	5.0	1.0	12.0	0.0
LK-3324035	106.0	1.0	107.0	135.0	45.0	46.0	14.0	1.0	0.0	0.0
LK-6149170	106.0	2.0	108.0	127.0	59.0	44.0	2.0	0.0	0.0	0.0
LK-7215065	106.0	1.0	107.0	132.0	62.0	37.0	6.0	0.0	0.0	0.0
LK-6163490	106.0	1.0	107.0	124.0	53.0	43.0	9.0	0.0	0.0	0.0
LK-2309410	106.0	1.0	107.0	121.0	60.0	42.0	3.0	1.0	0.0	0.0
LK-5110005	106.0	3.0	110.0	164.0	57.0	28.0	1.0	1.0	19.0	1.0
LK-5218065	106.0	1.0	107.0	134.0	71.0	25.0	4.0	1.0	5.0	0.0
LK-2118205	106.0	1.0	108.0	120.0	58.0	46.0	2.0	1.0	0.0	0.0
LK-4312080	106.0	4.0	109.0	178.0	48.0	38.0	7.0	1.0	11.0	0.0
LK-4512025	106.0	6.0	112.0	234.0	21.0	25.0	1.0	1.0	58.0	1.0
LK-6233050	105.0	1.0	106.0	130.0	64.0	37.0	3.0	1.0	0.0	0.0
LK-7210030	105.0	1.0	107.0	131.0	61.0	37.0	6.0	0.0	0.0	0.0
LK-5330020	105.0	1.0	107.0	135.0	48.0	40.0	11.0	1.0	5.0	0.0
LK-5124090	105.0	3.0	107.0	143.0	22.0	11.0	1.0	2.0	68.0	1.0
LK-5133005	105.0	3.0	108.0	143.0	22.0	11.0	1.0	2.0	68.0	1.0
LK-2224180	105.0	1.0	106.0	120.0	59.0	41.0	4.0	1.0	0.0	0.0
LK-7166025	105.0	1.0	105.0	120.0	57.0	45.0	3.0	0.0	0.0	0.0
LK-4206130	105.0	2.0	107.0	156.0	65.0	31.0	1.0	1.0	7.0	0.0
LK-6221035	104.0	1.0	105.0	128.0	63.0	37.0	3.0	1.0	0.0	0.0
LK-6187165	104.0	2.0	106.0	124.0	58.0	43.0	2.0	0.0	0.0	0.0
LK-5133150	104.0	3.0	107.0	142.0	22.0	11.0	1.0	2.0	68.0	1.0
LK-5136215	104.0	3.0	107.0	142.0	22.0	11.0	1.0	2.0	68.0	1.0
LK-2309060	104.0	1.0	106.0	119.0	59.0	41.0	3.0	1.0	0.0	0.0
LK-2309420	104.0	1.0	106.0	119.0	59.0	41.0	3.0	1.0	0.0	0.0
LK-2303120	104.0	1.0	105.0	122.0	61.0	39.0	2.0	0.0	0.0	0.0
LK-7127115	104.0	1.0	105.0	121.0	51.0	43.0	9.0	1.0	0.0	0.0
LK-2209145	104.0	1.0	105.0	118.0	58.0	41.0	4.0	1.0	0.0	0.0
LK-2224140	104.0	1.0	105.0	118.0	58.0	41.0	4.0	1.0	0.0	0.0
LK-5218015	104.0	1.0	105.0	131.0	70.0	24.0	4.0	1.0	4.0	0.0
LK-2118085	104.0	1.0	105.0	117.0	56.0	45.0	2.0	1.0	0.0	0.0
LK-2118260	104.0	1.0	105.0	117.0	56.0	45.0	2.0	1.0	0.0	0.0
LK-8115035	104.0	1.0	105.0	121.0	54.0	48.0	1.0	1.0	0.0	0.0
LK-5112080	103.0	2.0	105.0	151.0	46.0	19.0	1.0	1.0	36.0	0.0
LK-1233085	103.0	1.0	104.0	126.0	50.0	49.0	4.0	1.0	0.0	0.0
LK-6187085	103.0	2.0	105.0	123.0	57.0	43.0	2.0	0.0	0.0	0.0
LK-5227045	103.0	2.0	104.0	135.0	66.0	29.0	3.0	1.0	3.0	0.0
LK-5216070	103.0	1.0	104.0	130.0	69.0	24.0	4.0	1.0	4.0	0.0
LK-2118020	103.0	1.0	105.0	116.0	56.0	45.0	2.0	1.0	0.0	0.0
LK-2118265	103.0	1.0	104.0	116.0	56.0	45.0	2.0	1.0	0.0	0.0
LK-4212135	103.0	2.0	105.0	154.0	64.0	30.0	1.0	1.0	7.0	0.0
LK-7130115	103.0	1.0	104.0	121.0	48.0	46.0	8.0	1.0	0.0	0.0
LK-5118230	102.0	2.0	104.0	139.0	22.0	11.0	1.0	2.0	66.0	1.0
LK-5110020	102.0	3.0	105.0	158.0	54.0	27.0	1.0	1.0	18.0	1.0
LK-2118040	102.0	1.0	103.0	115.0	55.0	44.0	2.0	1.0	0.0	0.0
LK-4203090	102.0	2.0	103.0	151.0	63.0	30.0	1.0	1.0	7.0	0.0
LK-4215020	102.0	2.0	103.0	151.0	63.0	30.0	1.0	1.0	7.0	0.0
LK-4312050	102.0	4.0	106.0	172.0	46.0	37.0	7.0	1.0	11.0	0.0
LK-7151065	102.0	1.0	104.0	121.0	48.0	46.0	8.0	1.0	0.0	0.0
LK-7160045	102.0	1.0	103.0	120.0	47.0	46.0	8.0	1.0	0.0	0.0
LK-4403090	102.0	6.0	108.0	216.0	23.0	34.0	1.0	1.0	42.0	1.0
LK-4139005	102.0	6.0	107.0	267.0	26.0	21.0	1.0	1.0	52.0	1.0
LK-6118055	101.0	1.0	102.0	118.0	57.0	40.0	3.0	1.0	0.0	0.0
LK-2309115	101.0	1.0	102.0	115.0	57.0	40.0	3.0	1.0	0.0	0.0
LK-2309325	101.0	1.0	102.0	115.0	57.0	40.0	3.0	1.0	0.0	0.0
LK-7130010	101.0	1.0	102.0	120.0	47.0	46.0	8.0	1.0	0.0	0.0
LK-7160055	101.0	1.0	102.0	119.0	47.0	45.0	8.0	1.0	0.0	0.0
LK-7160075	101.0	1.0	103.0	120.0	47.0	46.0	8.0	1.0	0.0	0.0
LK-4503060	101.0	6.0	107.0	222.0	20.0	23.0	1.0	1.0	55.0	1.0
LK-1318200	100.0	1.0	102.0	120.0	49.0	47.0	3.0	1.0	0.0	0.0
LK-3318235	100.0	1.0	101.0	118.0	47.0	35.0	18.0	0.0	0.0	0.0
LK-6233225	100.0	1.0	101.0	123.0	61.0	35.0	3.0	0.0	0.0	0.0
LK-3325250	100.0	1.0	101.0	128.0	42.0	44.0	13.0	1.0	0.0	0.0
LK-6187205	100.0	2.0	101.0	119.0	56.0	41.0	2.0	0.0	0.0	0.0
LK-7210045	100.0	1.0	101.0	124.0	58.0	35.0	6.0	0.0	0.0	0.0
LK-7212110	100.0	1.0	102.0	125.0	58.0	35.0	6.0	0.0	0.0	0.0
LK-7106030	100.0	1.0	101.0	120.0	48.0	44.0	8.0	0.0	0.0	0.0
LK-5312030	100.0	1.0	101.0	128.0	46.0	38.0	10.0	1.0	5.0	0.0
LK-5230085	100.0	2.0	101.0	131.0	64.0	29.0	3.0	1.0	3.0	0.0
LK-5230090	100.0	2.0	102.0	131.0	64.0	29.0	3.0	1.0	3.0	0.0
LK-5306080	100.0	3.0	103.0	183.0	54.0	20.0	5.0	1.0	20.0	0.0
LK-7130030	100.0	1.0	101.0	119.0	47.0	45.0	7.0	1.0	0.0	0.0
LK-4103060	100.0	6.0	105.0	262.0	25.0	21.0	1.0	1.0	51.0	1.0
LK-5130065	99.0	2.0	102.0	135.0	21.0	10.0	1.0	2.0	65.0	1.0
LK-2118235	99.0	1.0	100.0	111.0	53.0	43.0	2.0	1.0	0.0	0.0
LK-4215040	99.0	2.0	101.0	147.0	61.0	29.0	1.0	1.0	7.0	0.0
LK-4306080	99.0	4.0	102.0	166.0	45.0	36.0	7.0	1.0	10.0	0.0
LK-8119015	99.0	2.0	100.0	116.0	59.0	36.0	2.0	1.0	0.0	0.0
LK-4130215	99.0	6.0	104.0	217.0	18.0	30.0	1.0	2.0	47.0	1.0
LK-2212165	98.0	1.0	99.0	114.0	52.0	41.0	5.0	1.0	0.0	0.0
LK-5321115	98.0	1.0	99.0	124.0	45.0	37.0	10.0	1.0	5.0	0.0
LK-5333005	98.0	1.0	99.0	125.0	45.0	37.0	10.0	1.0	5.0	0.0
LK-2306285	98.0	1.0	99.0	113.0	59.0	35.0	3.0	1.0	0.0	0.0
LK-5127130	98.0	2.0	101.0	134.0	21.0	10.0	1.0	2.0	64.0	1.0
LK-5130095	98.0	2.0	101.0	134.0	21.0	10.0	1.0	2.0	64.0	1.0
LK-2309250	98.0	1.0	99.0	111.0	55.0	39.0	3.0	1.0	0.0	0.0
LK-2303195	98.0	1.0	99.0	115.0	58.0	37.0	2.0	0.0	0.0	0.0
LK-2209030	98.0	1.0	99.0	111.0	55.0	38.0	4.0	0.0	0.0	0.0
LK-5218255	98.0	1.0	99.0	123.0	65.0	23.0	4.0	1.0	4.0	0.0
LK-4303075	98.0	4.0	101.0	165.0	44.0	35.0	7.0	1.0	10.0	0.0
LK-4309040	98.0	4.0	102.0	166.0	44.0	36.0	7.0	1.0	10.0	0.0
LK-4312100	98.0	4.0	102.0	166.0	45.0	36.0	7.0	1.0	10.0	0.0
LK-7151085	98.0	1.0	99.0	115.0	45.0	44.0	7.0	1.0	0.0	0.0
LK-7151160	98.0	1.0	99.0	116.0	45.0	44.0	7.0	1.0	0.0	0.0
LK-4415080	98.0	6.0	104.0	208.0	22.0	33.0	1.0	1.0	40.0	1.0
LK-4418010	98.0	6.0	104.0	208.0	22.0	33.0	1.0	1.0	40.0	1.0
LK-6233055	97.0	1.0	98.0	120.0	59.0	34.0	3.0	0.0	0.0	0.0
LK-5309040	97.0	1.0	98.0	124.0	44.0	37.0	10.0	1.0	5.0	0.0
LK-5324060	97.0	1.0	98.0	123.0	44.0	37.0	10.0	1.0	5.0	0.0
LK-2306565	97.0	1.0	98.0	113.0	58.0	35.0	3.0	1.0	0.0	0.0
LK-5133045	97.0	2.0	100.0	132.0	21.0	10.0	1.0	2.0	63.0	1.0
LK-5136205	97.0	2.0	100.0	133.0	21.0	10.0	1.0	2.0	63.0	1.0
LK-2309020	97.0	1.0	98.0	110.0	54.0	38.0	3.0	1.0	0.0	0.0
LK-2221040	97.0	1.0	98.0	110.0	55.0	38.0	4.0	0.0	0.0	0.0
LK-2118185	97.0	1.0	98.0	109.0	53.0	42.0	2.0	1.0	0.0	0.0
LK-7151050	97.0	1.0	98.0	115.0	45.0	44.0	7.0	1.0	0.0	0.0
LK-7151080	97.0	1.0	98.0	115.0	45.0	44.0	7.0	1.0	0.0	0.0
LK-7151205	97.0	1.0	98.0	115.0	45.0	44.0	7.0	1.0	0.0	0.0
LK-4406020	97.0	6.0	103.0	206.0	22.0	33.0	1.0	1.0	40.0	1.0
LK-4415065	97.0	6.0	103.0	206.0	22.0	33.0	1.0	1.0	40.0	1.0
LK-6221050	96.0	1.0	97.0	119.0	59.0	34.0	3.0	0.0	0.0	0.0
LK-6236085	96.0	1.0	97.0	118.0	58.0	34.0	3.0	0.0	0.0	0.0
LK-6236105	96.0	1.0	96.0	118.0	58.0	34.0	3.0	0.0	0.0	0.0
LK-5133125	96.0	2.0	99.0	131.0	20.0	10.0	1.0	2.0	63.0	1.0
LK-5133180	96.0	2.0	98.0	131.0	20.0	10.0	1.0	2.0	62.0	1.0
LK-2303315	96.0	1.0	97.0	113.0	57.0	37.0	2.0	0.0	0.0	0.0
LK-2227005	96.0	1.0	97.0	110.0	54.0	38.0	4.0	0.0	0.0	0.0
LK-8203005	96.0	1.0	97.0	114.0	53.0	37.0	4.0	1.0	0.0	0.0
LK-8142170	96.0	1.0	97.0	121.0	52.0	40.0	2.0	1.0	0.0	0.0
LK-6236045	95.0	1.0	96.0	117.0	58.0	34.0	3.0	0.0	0.0	0.0
LK-7210010	95.0	1.0	96.0	119.0	55.0	33.0	6.0	0.0	0.0	0.0
LK-6163205	95.0	1.0	96.0	112.0	47.0	39.0	8.0	0.0	0.0	0.0
LK-5130025	95.0	2.0	98.0	130.0	20.0	10.0	1.0	2.0	62.0	1.0
LK-5133020	95.0	2.0	97.0	129.0	20.0	10.0	1.0	1.0	62.0	1.0
LK-5110030	95.0	3.0	98.0	147.0	51.0	25.0	1.0	1.0	17.0	0.0
LK-4112075	95.0	5.0	100.0	243.0	18.0	45.0	2.0	1.0	29.0	1.0
LK-4512015	95.0	5.0	100.0	208.0	19.0	22.0	1.0	1.0	51.0	1.0
LK-4139120	95.0	6.0	101.0	250.0	24.0	20.0	1.0	1.0	49.0	1.0
LK-6236175	94.0	1.0	95.0	116.0	57.0	33.0	3.0	0.0	0.0	0.0
LK-3136150	94.0	2.0	95.0	115.0	43.0	43.0	5.0	2.0	0.0	0.0
LK-2215205	94.0	1.0	95.0	115.0	59.0	31.0	4.0	0.0	0.0	0.0
LK-5303010	94.0	1.0	95.0	119.0	43.0	36.0	10.0	1.0	5.0	0.0
LK-2118010	94.0	1.0	95.0	106.0	51.0	41.0	2.0	1.0	0.0	0.0
LK-2118080	94.0	1.0	96.0	106.0	51.0	41.0	2.0	1.0	0.0	0.0
LK-4206175	94.0	2.0	95.0	139.0	58.0	27.0	1.0	1.0	6.0	0.0
LK-4212080	94.0	2.0	95.0	139.0	58.0	27.0	1.0	1.0	6.0	0.0
LK-5306040	94.0	3.0	97.0	173.0	51.0	19.0	5.0	1.0	19.0	0.0
LK-5245005	93.0	1.0	94.0	124.0	44.0	33.0	5.0	1.0	11.0	0.0
LK-5118205	93.0	2.0	95.0	127.0	20.0	10.0	1.0	1.0	60.0	1.0
LK-5133015	93.0	2.0	95.0	127.0	20.0	10.0	1.0	1.0	61.0	1.0
LK-5133035	93.0	2.0	95.0	126.0	20.0	10.0	1.0	1.0	60.0	1.0
LK-2227095	93.0	1.0	94.0	106.0	52.0	37.0	3.0	0.0	0.0	0.0
LK-2118230	93.0	1.0	95.0	105.0	51.0	40.0	2.0	1.0	0.0	0.0
LK-4212155	93.0	2.0	95.0	139.0	58.0	27.0	1.0	1.0	6.0	0.0
LK-7151090	93.0	1.0	94.0	110.0	43.0	42.0	7.0	1.0	0.0	0.0
LK-7151100	93.0	1.0	94.0	110.0	43.0	42.0	7.0	1.0	0.0	0.0
LK-4503035	93.0	5.0	98.0	204.0	19.0	21.0	1.0	1.0	50.0	1.0
LK-4509050	93.0	5.0	99.0	205.0	19.0	22.0	1.0	1.0	51.0	1.0
LK-4403035	93.0	6.0	98.0	197.0	21.0	31.0	1.0	1.0	38.0	0.0
LK-1224150	92.0	1.0	93.0	114.0	44.0	45.0	3.0	1.0	0.0	0.0
LK-5330070	92.0	1.0	93.0	117.0	42.0	35.0	9.0	1.0	5.0	0.0
LK-5133130	92.0	2.0	94.0	125.0	19.0	10.0	1.0	1.0	60.0	1.0
LK-2309240	92.0	1.0	93.0	104.0	52.0	36.0	3.0	1.0	0.0	0.0
LK-5218215	92.0	1.0	93.0	116.0	61.0	22.0	4.0	1.0	4.0	0.0
LK-4203115	92.0	2.0	94.0	137.0	57.0	27.0	1.0	1.0	6.0	0.0
LK-7151015	92.0	1.0	93.0	109.0	43.0	42.0	7.0	1.0	0.0	0.0
LK-7151040	92.0	1.0	93.0	109.0	43.0	42.0	7.0	1.0	0.0	0.0
LK-4509160	92.0	5.0	97.0	203.0	18.0	21.0	1.0	1.0	50.0	1.0
LK-4403025	92.0	5.0	97.0	194.0	21.0	31.0	1.0	1.0	38.0	0.0
LK-5242120	91.0	1.0	92.0	122.0	43.0	32.0	5.0	1.0	11.0	0.0
LK-2303190	91.0	1.0	92.0	107.0	54.0	35.0	2.0	0.0	0.0	0.0
LK-4206115	91.0	2.0	93.0	136.0	57.0	27.0	1.0	1.0	6.0	0.0
LK-7160060	91.0	1.0	92.0	108.0	42.0	41.0	7.0	1.0	0.0	0.0
LK-7160115	91.0	1.0	92.0	107.0	42.0	41.0	7.0	1.0	0.0	0.0
LK-8142180	91.0	1.0	92.0	115.0	49.0	38.0	2.0	1.0	0.0	0.0
LK-4512030	91.0	5.0	96.0	199.0	18.0	21.0	1.0	1.0	49.0	1.0
LK-2303115	90.0	1.0	91.0	106.0	53.0	34.0	2.0	0.0	0.0	0.0
LK-2303330	90.0	1.0	91.0	106.0	53.0	34.0	2.0	0.0	0.0	0.0
LK-2303365	90.0	1.0	91.0	106.0	53.0	34.0	2.0	0.0	0.0	0.0
LK-2103335	90.0	1.0	91.0	105.0	52.0	35.0	3.0	0.0	0.0	0.0
LK-2118115	90.0	1.0	91.0	101.0	49.0	39.0	1.0	1.0	0.0	0.0
LK-4312015	90.0	3.0	93.0	151.0	41.0	33.0	6.0	1.0	9.0	0.0
LK-4503020	90.0	5.0	95.0	197.0	18.0	21.0	1.0	1.0	49.0	1.0
LK-3306015	89.0	1.0	89.0	113.0	42.0	34.0	13.0	0.0	0.0	0.0
LK-6187210	89.0	1.0	91.0	106.0	50.0	37.0	2.0	0.0	0.0	0.0
LK-2209190	89.0	1.0	90.0	102.0	50.0	35.0	3.0	0.0	0.0	0.0
LK-2227105	89.0	1.0	89.0	101.0	50.0	35.0	3.0	0.0	0.0	0.0
LK-4203215	89.0	2.0	91.0	132.0	55.0	26.0	1.0	1.0	6.0	0.0
LK-6233020	88.0	1.0	88.0	108.0	53.0	31.0	3.0	0.0	0.0	0.0
LK-6236230	88.0	1.0	89.0	109.0	54.0	31.0	3.0	0.0	0.0	0.0
LK-5309030	88.0	1.0	89.0	113.0	41.0	34.0	9.0	1.0	4.0	0.0
LK-5312040	88.0	1.0	89.0	112.0	40.0	33.0	9.0	1.0	4.0	0.0
LK-5330065	88.0	1.0	89.0	112.0	40.0	33.0	9.0	1.0	4.0	0.0
LK-4203240	88.0	2.0	89.0	130.0	54.0	26.0	1.0	1.0	6.0	0.0
LK-4415190	88.0	5.0	93.0	187.0	20.0	30.0	1.0	1.0	36.0	0.0
LK-1227490	87.0	1.0	87.0	103.0	35.0	48.0	3.0	0.0	0.0	0.0
LK-6151020	87.0	1.0	88.0	111.0	51.0	32.0	3.0	0.0	0.0	0.0
LK-5130030	87.0	2.0	89.0	118.0	18.0	9.0	1.0	1.0	56.0	1.0
LK-2118100	87.0	1.0	88.0	98.0	47.0	38.0	1.0	0.0	0.0	0.0
LK-4203030	87.0	2.0	89.0	130.0	54.0	25.0	1.0	1.0	6.0	0.0
LK-7130090	87.0	1.0	88.0	103.0	40.0	39.0	6.0	1.0	0.0	0.0
LK-4124035	87.0	3.0	90.0	196.0	18.0	36.0	1.0	1.0	30.0	1.0
LK-2315120	86.0	1.0	87.0	105.0	60.0	22.0	2.0	1.0	0.0	0.0
LK-5127090	86.0	2.0	88.0	117.0	18.0	9.0	1.0	1.0	56.0	1.0
LK-5133025	86.0	2.0	88.0	118.0	18.0	9.0	1.0	1.0	56.0	1.0
LK-8106050	86.0	1.0	87.0	99.0	63.0	21.0	1.0	1.0	0.0	0.0
LK-2118055	86.0	1.0	87.0	97.0	46.0	37.0	1.0	0.0	0.0	0.0
LK-4303045	86.0	3.0	89.0	144.0	39.0	31.0	6.0	1.0	9.0	0.0
LK-7151095	86.0	1.0	87.0	102.0	40.0	39.0	6.0	1.0	0.0	0.0
LK-7151185	86.0	1.0	87.0	102.0	40.0	39.0	6.0	1.0	0.0	0.0
LK-6151075	85.0	1.0	85.0	108.0	50.0	31.0	3.0	0.0	0.0	0.0
LK-2215060	85.0	1.0	86.0	104.0	53.0	28.0	3.0	0.0	0.0	0.0
LK-7210075	85.0	1.0	86.0	106.0	49.0	29.0	5.0	0.0	0.0	0.0
LK-2118255	85.0	1.0	86.0	96.0	46.0	37.0	1.0	0.0	0.0	0.0
LK-5306055	85.0	2.0	87.0	155.0	46.0	17.0	4.0	1.0	17.0	0.0
LK-4306055	85.0	3.0	88.0	143.0	38.0	31.0	6.0	1.0	9.0	0.0
LK-8142040	85.0	1.0	86.0	107.0	46.0	36.0	2.0	1.0	0.0	0.0
LK-2309010	84.0	1.0	85.0	96.0	47.0	33.0	3.0	1.0	0.0	0.0
LK-2309480	84.0	1.0	85.0	96.0	47.0	33.0	3.0	1.0	0.0	0.0
LK-2118190	84.0	1.0	85.0	95.0	46.0	37.0	1.0	0.0	0.0	0.0
LK-7151120	84.0	1.0	85.0	100.0	39.0	38.0	6.0	1.0	0.0	0.0
LK-6187045	83.0	1.0	84.0	99.0	46.0	34.0	2.0	0.0	0.0	0.0
LK-2306580	83.0	1.0	84.0	96.0	50.0	30.0	2.0	0.0	0.0	0.0
LK-6206070	83.0	1.0	84.0	112.0	59.0	21.0	2.0	1.0	1.0	0.0
LK-5130100	83.0	2.0	85.0	113.0	18.0	9.0	1.0	1.0	54.0	1.0
LK-7151010	83.0	1.0	84.0	98.0	39.0	38.0	6.0	1.0	0.0	0.0
LK-7151105	83.0	1.0	84.0	98.0	39.0	38.0	6.0	1.0	0.0	0.0
LK-4412115	83.0	5.0	88.0	176.0	19.0	28.0	1.0	1.0	34.0	0.0
LK-3306070	82.0	1.0	83.0	105.0	39.0	31.0	12.0	0.0	0.0	0.0
LK-5130070	82.0	2.0	84.0	111.0	17.0	8.0	1.0	1.0	53.0	1.0
LK-4303070	82.0	3.0	85.0	139.0	37.0	30.0	6.0	1.0	9.0	0.0
LK-4309010	82.0	3.0	85.0	139.0	37.0	30.0	6.0	1.0	9.0	0.0
LK-7136060	82.0	1.0	82.0	97.0	38.0	37.0	6.0	1.0	0.0	0.0
LK-7151155	82.0	1.0	82.0	97.0	38.0	37.0	6.0	1.0	0.0	0.0
LK-4130230	82.0	5.0	87.0	181.0	15.0	25.0	1.0	2.0	39.0	1.0
LK-4415055	82.0	5.0	87.0	174.0	19.0	28.0	1.0	1.0	34.0	0.0
LK-4139080	82.0	5.0	86.0	215.0	21.0	17.0	1.0	1.0	42.0	0.0
LK-6221065	81.0	1.0	82.0	100.0	49.0	29.0	2.0	0.0	0.0	0.0
LK-2224185	81.0	1.0	81.0	92.0	45.0	32.0	3.0	0.0	0.0	0.0
LK-2118095	81.0	1.0	82.0	91.0	44.0	35.0	1.0	0.0	0.0	0.0
LK-4303100	81.0	3.0	84.0	137.0	37.0	30.0	6.0	1.0	8.0	0.0
LK-7130105	81.0	1.0	82.0	96.0	38.0	37.0	6.0	1.0	0.0	0.0
LK-7130110	81.0	1.0	81.0	95.0	37.0	36.0	6.0	1.0	0.0	0.0
LK-4503050	81.0	5.0	86.0	179.0	16.0	19.0	1.0	1.0	44.0	0.0
LK-4415045	81.0	5.0	86.0	171.0	18.0	27.0	1.0	1.0	33.0	0.0
LK-2139370	80.0	1.0	80.0	94.0	51.0	26.0	2.0	0.0	0.0	0.0
LK-5136035	80.0	2.0	82.0	110.0	17.0	8.0	1.0	1.0	52.0	1.0
LK-7124090	80.0	1.0	81.0	94.0	39.0	33.0	7.0	0.0	0.0	0.0
LK-2209250	80.0	1.0	80.0	90.0	45.0	31.0	3.0	0.0	0.0	0.0
LK-5227030	80.0	1.0	82.0	105.0	52.0	23.0	2.0	0.0	3.0	0.0
LK-2118210	80.0	1.0	81.0	91.0	44.0	35.0	1.0	0.0	0.0	0.0
LK-4206090	80.0	1.0	82.0	120.0	50.0	23.0	1.0	1.0	6.0	0.0
LK-4206150	80.0	1.0	82.0	120.0	50.0	23.0	1.0	1.0	6.0	0.0
LK-4209030	80.0	1.0	81.0	119.0	49.0	23.0	1.0	1.0	5.0	0.0
LK-4303025	80.0	3.0	83.0	134.0	36.0	29.0	5.0	1.0	8.0	0.0
LK-4112115	80.0	4.0	84.0	204.0	15.0	37.0	1.0	1.0	24.0	1.0
LK-4403075	80.0	5.0	85.0	169.0	18.0	27.0	1.0	1.0	33.0	0.0
LK-4139115	80.0	5.0	85.0	212.0	20.0	17.0	1.0	1.0	42.0	0.0
LK-4139130	80.0	5.0	84.0	210.0	20.0	17.0	1.0	1.0	41.0	0.0
LK-5130085	79.0	2.0	81.0	108.0	17.0	8.0	1.0	1.0	51.0	1.0
LK-2209005	79.0	1.0	80.0	90.0	44.0	31.0	3.0	0.0	0.0	0.0
LK-5103065	79.0	2.0	82.0	122.0	42.0	21.0	1.0	1.0	14.0	0.0
LK-4215090	79.0	1.0	81.0	118.0	49.0	23.0	1.0	1.0	5.0	0.0
LK-4303035	79.0	3.0	82.0	134.0	36.0	29.0	5.0	1.0	8.0	0.0
LK-4303050	79.0	3.0	82.0	133.0	36.0	29.0	5.0	1.0	8.0	0.0
LK-8142155	79.0	1.0	80.0	100.0	42.0	33.0	2.0	1.0	0.0	0.0
LK-4403080	79.0	5.0	84.0	168.0	18.0	27.0	1.0	1.0	32.0	0.0
LK-4412085	79.0	5.0	84.0	169.0	18.0	27.0	1.0	1.0	33.0	0.0
LK-4415120	79.0	5.0	83.0	167.0	18.0	26.0	1.0	1.0	32.0	0.0
LK-3306145	78.0	1.0	79.0	99.0	37.0	30.0	11.0	0.0	0.0	0.0
LK-3333085	78.0	1.0	79.0	92.0	37.0	27.0	14.0	0.0	0.0	0.0
LK-5118235	78.0	2.0	80.0	107.0	17.0	8.0	1.0	1.0	51.0	1.0
LK-5133155	78.0	2.0	79.0	106.0	16.0	8.0	1.0	1.0	50.0	1.0
LK-5227055	78.0	1.0	79.0	102.0	50.0	22.0	2.0	0.0	3.0	0.0
LK-4406015	78.0	5.0	82.0	165.0	18.0	26.0	1.0	1.0	32.0	0.0
LK-4412040	78.0	5.0	82.0	165.0	18.0	26.0	1.0	1.0	32.0	0.0
LK-2215240	77.0	1.0	78.0	94.0	48.0	25.0	3.0	0.0	0.0	0.0
LK-5133055	77.0	2.0	79.0	105.0	16.0	8.0	1.0	1.0	50.0	1.0
LK-5133210	77.0	2.0	78.0	104.0	16.0	8.0	1.0	1.0	50.0	1.0
LK-5136010	77.0	2.0	79.0	105.0	16.0	8.0	1.0	1.0	50.0	1.0
LK-2303465	77.0	1.0	78.0	91.0	46.0	29.0	2.0	0.0	0.0	0.0
LK-4209065	77.0	1.0	78.0	114.0	47.0	22.0	1.0	0.0	5.0	0.0
LK-2124090	77.0	1.0	78.0	9.0	38.0	36.0	2.0	0.0	0.0	0.0
LK-7151200	77.0	1.0	78.0	91.0	36.0	35.0	6.0	1.0	0.0	0.0
LK-4512090	77.0	4.0	82.0	170.0	15.0	18.0	1.0	1.0	42.0	0.0
LK-4406010	77.0	5.0	81.0	163.0	17.0	26.0	1.0	1.0	31.0	0.0
LK-5330035	76.0	1.0	77.0	97.0	35.0	29.0	8.0	0.0	4.0	0.0
LK-5130015	76.0	2.0	78.0	104.0	16.0	8.0	1.0	1.0	50.0	1.0
LK-2118130	76.0	1.0	76.0	85.0	41.0	33.0	1.0	0.0	0.0	0.0
