entity_id	valid	rejected	polled	electors	ITAK	UNP	UPFA	SLMC	JVP	EPDP	AITC	TULF	PP	EDF	MJP	DUA	AITM	UPF	JSP	SLMP	UPP	FSP	IG0	IG1	ONF	DP	IG3	NSU	IG2	BJP	SLNF	OWORS	SEP	USP	ELPP	SLLP	ACMC	NSSP	TLP	SLVP	DNM	CWC	MNA
LK-6163325	381.0	26.0	407.0	559.0		174.0	188.0		18.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-7121140	381.0	24.0	405.0	566.0		182.0	175.0		19.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-3154295	381.0	9.0	390.0	531.0		146.0	210.0		22.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		0.0								0.0	0.0		0.0		
LK-3330055	381.0	10.0	391.0	511.0		138.0	205.0		35.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-6175020	381.0	19.0	400.0	532.0		177.0	195.0		9.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-6139075	381.0	23.0	404.0	557.0		169.0	196.0		14.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6154050	381.0	16.0	398.0	525.0		194.0	162.0		22.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-3112220	381.0	10.0	391.0	524.0		156.0	201.0		20.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		2.0								0.0	0.0		0.0		
LK-2127070	381.0	15.0	397.0	531.0		209.0	149.0		18.0						0.0			0.0	0.0		0.0	0.0	0.0			2.0		0.0		1.0	0.0	0.0		0.0	0.0							1.0	0.0
LK-3142015	381.0	8.0	389.0	523.0		160.0	188.0		30.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-6109110	381.0	20.0	401.0	548.0		155.0	209.0		15.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6109120	381.0	20.0	401.0	548.0		155.0	209.0		15.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-1333130	381.0	14.0	395.0	519.0		165.0	198.0		15.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0				2.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-1339250	381.0	14.0	395.0	518.0		164.0	197.0		15.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0				2.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-8218045	381.0	16.0	397.0	540.0		165.0	198.0		16.0										0.0		0.0	0.0	0.0			1.0		0.0			0.0	0.0											
LK-6218105	381.0	23.0	405.0	588.0		191.0	173.0		15.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-6233150	381.0	23.0	405.0	588.0		191.0	173.0		15.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-6127290	381.0	22.0	403.0	557.0		159.0	201.0		19.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-6127390	381.0	22.0	403.0	558.0		159.0	202.0		19.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-1327060	381.0	14.0	396.0	527.0		170.0	184.0		20.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0				5.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-7148135	381.0	24.0	405.0	556.0		157.0	201.0		21.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-3318185	381.0	10.0	391.0	504.0		120.0	213.0		45.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0		1.0		0.0			0.0								
LK-1227430	381.0	20.0	401.0	534.0		170.0	180.0		28.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				1.0		0.0						0.0					
LK-3306065	381.0	11.0	392.0	502.0		148.0	196.0		37.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0		0.0		0.0			0.0								
LK-8142095	380.0	28.0	409.0	552.0		227.0	115.0		12.0						0.0						0.0	0.0	0.0			1.0				0.0												25.0	
LK-6163060	380.0	26.0	405.0	557.0		173.0	187.0		18.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-2306065	380.0	35.0	416.0	565.0		210.0	157.0		10.0				1.0	1.0					0.0		0.0	0.0	0.0			0.0		0.0		0.0		0.0	0.0		0.0								
LK-3248160	380.0	9.0	389.0	537.0		145.0	202.0		32.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-6239175	380.0	19.0	399.0	602.0		183.0	179.0		16.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-3227030	380.0	9.0	390.0	531.0		133.0	219.0		25.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-6151010	380.0	16.0	396.0	523.0		194.0	162.0		22.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-6154210	380.0	16.0	397.0	524.0		194.0	162.0		22.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-2148125	380.0	22.0	402.0	530.0		221.0	140.0		8.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		1.0	0.0	0.0		0.0	0.0							7.0	0.0
LK-6209020	380.0	27.0	408.0	581.0		149.0	218.0		11.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-8212085	380.0	16.0	396.0	539.0		165.0	197.0		16.0										0.0		0.0	0.0	0.0			1.0		0.0			0.0	0.0											
LK-6124225	380.0	22.0	402.0	556.0		159.0	201.0		19.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-6124275	380.0	22.0	402.0	557.0		159.0	201.0		19.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-1209015	380.0	18.0	398.0	526.0		173.0	186.0		19.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				0.0		0.0						0.0					
LK-3318150	380.0	10.0	390.0	503.0		120.0	212.0		45.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0		1.0		0.0			0.0								
LK-7210025	380.0	14.0	395.0	523.0		202.0	157.0		20.0						0.0		0.0					1.0	0.0							0.0													
LK-3106160	379.0	11.0	390.0	556.0		153.0	192.0		22.0						0.0				0.0		0.0	1.0	0.0		0.0	2.0		0.0		9.0								0.0	0.0		0.0		
LK-4212150	379.0	34.0	415.0	649.0	221.0	104.0	21.0	23.0	0.0	3.0	1.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																			
LK-9203145	379.0	14.0	393.0	532.0		183.0	175.0		18.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0				0.0								0.0	
LK-2306195	379.0	35.0	414.0	563.0		209.0	157.0		10.0				1.0	1.0					0.0		0.0	0.0	0.0			0.0		0.0		0.0		0.0	0.0		0.0								
LK-4509045	379.0	36.0	417.0	611.0	295.0	13.0	10.0		1.0	50.0	4.0	2.0		3.0			0.0		0.0	0.0		0.0	0.0					0.0					0.0	0.0									
LK-3136440	379.0	10.0	389.0	547.0		146.0	207.0		20.0						0.0				0.0		0.0	1.0	0.0		0.0	3.0		0.0		1.0								0.0	0.0		0.0		
LK-7121010	379.0	24.0	403.0	564.0		182.0	175.0		19.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-6187010	379.0	17.0	396.0	534.0		177.0	183.0		17.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-7157030	379.0	26.0	406.0	564.0		184.0	178.0		16.0									0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0												
LK-2309200	379.0	37.0	416.0	551.0		206.0	163.0		4.0				1.0	1.0					0.0		0.0	0.0	0.0			2.0		0.0		0.0		0.0	0.0		0.0								
LK-2309280	379.0	37.0	417.0	552.0		206.0	164.0		4.0				1.0	1.0					0.0		0.0	0.0	0.0			2.0		0.0		0.0		0.0	0.0		0.0								
LK-2139620	379.0	15.0	395.0	526.0		227.0	133.0		15.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-6215095	379.0	37.0	472.0	745.0		287.0	83.0		5.0								0.0		0.0		0.0	0.0	0.0	1.0		0.0		0.0		2.0	0.0	0.0											
LK-6157150	379.0	16.0	396.0	522.0		193.0	162.0		22.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-3212230	379.0	13.0	392.0	523.0		123.0	229.0		22.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-2154095	379.0	29.0	409.0	541.0		213.0	145.0		12.0						0.0			0.0	0.0		0.0	0.0	0.0			3.0		0.0		1.0	0.0	0.0		0.0	0.0							4.0	0.0
LK-7118175	379.0	18.0	397.0	542.0		161.0	179.0		36.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-3124080	379.0	11.0	390.0	514.0		161.0	196.0		18.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-3321015	379.0	12.0	391.0	508.0		133.0	214.0		30.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-1212170	379.0	17.0	397.0	540.0		172.0	178.0		27.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				0.0		0.0						0.0					
LK-1227035	379.0	19.0	399.0	531.0		169.0	179.0		28.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				1.0		0.0						0.0					
LK-7212220	379.0	14.0	394.0	523.0		202.0	157.0		20.0						0.0		0.0					1.0	0.0							0.0													
LK-4418045	378.0	59.0	439.0	631.0	269.0	62.0	25.0	4.0	1.0	10.0	3.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																			
LK-8127020	378.0	19.0	397.0	526.0		207.0	147.0		17.0						0.0						0.0	1.0	0.0			0.0				0.0												5.0	
LK-6163500	378.0	25.0	404.0	555.0		172.0	186.0		18.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-2227055	378.0	33.0	411.0	540.0		160.0	205.0		10.0								0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0		0.0			0.0	0.0							
LK-5216080	378.0	21.0	400.0	587.0	55.0	170.0	47.0		1.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0							103.0						
LK-3136030	378.0	10.0	387.0	545.0		145.0	206.0		20.0						0.0				0.0		0.0	1.0	0.0		0.0	3.0		0.0		1.0								0.0	0.0		0.0		
LK-2303390	378.0	31.0	409.0	537.0		216.0	152.0		7.0				1.0	1.0					0.0		0.0	0.0	0.0			1.0		0.0		0.0		0.0	0.0		0.0								
LK-3245040	378.0	9.0	388.0	535.0		144.0	201.0		32.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3248055	378.0	9.0	388.0	534.0		144.0	201.0		32.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-7154145	378.0	26.0	405.0	563.0		183.0	178.0		16.0									0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0												
LK-2136120	378.0	14.0	392.0	528.0		192.0	164.0		19.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		1.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-2139280	378.0	15.0	393.0	525.0		227.0	133.0		15.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-2139520	378.0	15.0	393.0	524.0		226.0	132.0		15.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-1315010	378.0	15.0	392.0	513.0		164.0	197.0		13.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0				1.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-2233060	378.0	36.0	414.0	559.0		211.0	149.0		14.0								0.0		0.0	0.0	0.0	0.0	0.0			1.0		0.0		1.0		0.0			0.0	0.0							
LK-2151035	378.0	29.0	407.0	539.0		212.0	145.0		12.0						0.0			0.0	0.0		0.0	0.0	0.0			3.0		0.0		1.0	0.0	0.0		0.0	0.0							4.0	0.0
LK-2157105	378.0	29.0	407.0	539.0		212.0	145.0		12.0						0.0			0.0	0.0		0.0	0.0	0.0			3.0		0.0		1.0	0.0	0.0		0.0	0.0							4.0	0.0
LK-3124210	378.0	11.0	389.0	513.0		161.0	195.0		18.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-6224130	378.0	27.0	406.0	578.0		148.0	217.0		11.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-3321115	378.0	12.0	389.0	506.0		133.0	213.0		29.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-3325055	378.0	12.0	389.0	506.0		133.0	213.0		29.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-1330280	378.0	14.0	392.0	522.0		169.0	182.0		20.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0				5.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-3318050	378.0	10.0	388.0	500.0		120.0	211.0		45.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0		1.0		0.0			0.0								
LK-7210105	378.0	14.0	392.0	520.0		201.0	156.0		20.0						0.0		0.0					1.0	0.0							0.0													
LK-8224065	378.0	11.0	389.0	503.0		147.0	208.0		22.0										0.0		0.0	0.0	0.0			0.0		0.0			0.0	0.0											
LK-7133045	377.0	24.0	401.0	555.0		166.0	184.0		24.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-6163090	377.0	25.0	403.0	554.0		172.0	186.0		18.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-2227190	377.0	33.0	410.0	539.0		160.0	205.0		10.0								0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0		0.0			0.0	0.0							
LK-5218210	377.0	21.0	398.0	585.0	55.0	169.0	47.0		1.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0							102.0						
LK-5234020	377.0	21.0	398.0	585.0	55.0	169.0	47.0		1.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0							102.0						
LK-3134015	377.0	10.0	387.0	525.0		158.0	184.0		25.0						0.0				0.0		0.0	1.0	0.0		0.0	9.0		0.0		1.0								0.0	0.0		0.0		
LK-7106125	377.0	26.0	403.0	567.0		169.0	187.0		19.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-2230045	377.0	36.0	413.0	558.0		211.0	149.0		14.0								0.0		0.0	0.0	0.0	0.0	0.0			1.0		0.0		1.0		0.0			0.0	0.0							
LK-6115145	377.0	23.0	401.0	552.0		168.0	194.0		14.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-3212210	377.0	12.0	389.0	520.0		123.0	227.0		22.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3124110	377.0	11.0	388.0	512.0		161.0	195.0		18.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-3124205	377.0	11.0	388.0	512.0		161.0	195.0		18.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-6224075	377.0	27.0	405.0	577.0		148.0	217.0		11.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-1212620	377.0	17.0	395.0	537.0		171.0	177.0		27.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				0.0		0.0						0.0					
LK-5242055	377.0	23.0	401.0	606.0	100.0	174.0	62.0		2.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							38.0						
LK-1227745	377.0	19.0	397.0	528.0		168.0	178.0		28.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				1.0		0.0						0.0					
LK-5212125	377.0	23.0	400.0	532.0	0.0	163.0	199.0		13.0	0.0	0.0							0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							0.0						
LK-4124080	376.0	32.0	412.0	712.0	250.0	23.0	21.0		0.0	38.0	37.0	3.0		1.0			0.0		1.0	0.0		0.0	0.0					0.0					0.0	0.0									
LK-2124285	376.0	25.0	401.0	534.0		196.0	162.0		11.0						0.0			0.0	0.0		0.0	0.0	0.0			0.0		0.0		0.0	0.0	0.0		0.0	0.0							5.0	0.0
LK-2306185	376.0	34.0	410.0	558.0		207.0	155.0		10.0				1.0	1.0					0.0		0.0	0.0	0.0			0.0		0.0		0.0		0.0	0.0		0.0								
LK-2306485	376.0	35.0	411.0	559.0		208.0	155.0		10.0				1.0	1.0					0.0		0.0	0.0	0.0			0.0		0.0		0.0		0.0	0.0		0.0								
LK-6145220	376.0	18.0	395.0	530.0		171.0	193.0		11.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-3236125	376.0	9.0	386.0	525.0		131.0	217.0		25.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3236135	376.0	9.0	386.0	525.0		131.0	217.0		25.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3230015	376.0	12.0	389.0	519.0		122.0	227.0		22.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3148185	376.0	11.0	387.0	511.0		160.0	194.0		18.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-3321280	376.0	12.0	387.0	504.0		132.0	212.0		29.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-6124200	376.0	21.0	398.0	551.0		157.0	199.0		19.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-1209505	376.0	18.0	394.0	520.0		171.0	184.0		19.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				0.0		0.0						0.0					
LK-2212100	376.0	28.0	404.0	551.0		169.0	191.0		15.0								0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0		0.0			0.0	0.0							
LK-2133320	376.0	17.0	393.0	526.0		213.0	143.0		15.0						0.0			0.0	0.0		0.0	0.0	0.0			2.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-2103270	375.0	15.0	390.0	530.0		191.0	168.0		13.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		1.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-9233110	375.0	17.0	392.0	509.0		187.0	173.0		8.0						0.0				0.0		0.0	0.0	0.0		0.0	0.0		0.0		0.0				1.0								5.0	
LK-2224020	375.0	33.0	409.0	537.0		159.0	204.0		10.0								0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0		0.0			0.0	0.0							
LK-6148035	375.0	18.0	393.0	527.0		170.0	192.0		11.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-3136275	375.0	9.0	385.0	542.0		145.0	205.0		20.0						0.0				0.0		0.0	1.0	0.0		0.0	3.0		0.0		1.0								0.0	0.0		0.0		
LK-7124085	375.0	24.0	399.0	558.0		180.0	173.0		19.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-6187350	375.0	17.0	392.0	529.0		176.0	181.0		16.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-2303265	375.0	31.0	405.0	532.0		214.0	150.0		7.0				1.0	1.0					0.0		0.0	0.0	0.0			1.0		0.0		0.0		0.0	0.0		0.0								
LK-7157050	375.0	26.0	401.0	557.0		181.0	176.0		16.0									0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0	0.0												
LK-2309305	375.0	37.0	412.0	545.0		204.0	162.0		4.0				1.0	1.0					0.0		0.0	0.0	0.0			2.0		0.0		0.0		0.0	0.0		0.0								
LK-6239235	375.0	19.0	394.0	594.0		181.0	176.0		16.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-8206040	375.0	16.0	390.0	538.0		163.0	193.0		17.0										0.0		0.0	0.0	0.0			0.0		0.0			0.0	0.0											
LK-3233020	375.0	9.0	385.0	524.0		131.0	216.0		25.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-3236050	375.0	9.0	385.0	524.0		131.0	216.0		25.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-2139265	375.0	15.0	391.0	521.0		225.0	132.0		15.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-6203085	375.0	37.0	466.0	736.0		284.0	82.0		5.0								0.0		0.0		0.0	0.0	0.0	1.0		0.0		0.0		2.0	0.0	0.0											
LK-6215020	375.0	37.0	467.0	737.0		284.0	82.0		5.0								0.0		0.0		0.0	0.0	0.0	1.0		0.0		0.0		2.0	0.0	0.0											
LK-6157030	375.0	16.0	392.0	517.0		192.0	160.0		22.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-3103045	375.0	10.0	385.0	517.0		153.0	198.0		19.0						0.0				0.0		0.0	1.0	0.0		0.0	1.0		0.0		2.0								0.0	0.0		0.0		
LK-6181170	375.0	12.0	388.0	513.0		166.0	190.0		18.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-6181215	375.0	12.0	387.0	512.0		166.0	189.0		18.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-2148115	375.0	21.0	396.0	523.0		218.0	138.0		8.0						0.0			0.0	0.0		0.0	0.0	0.0			1.0		0.0		1.0	0.0	0.0		0.0	0.0							7.0	0.0
LK-6230165	375.0	23.0	398.0	578.0		188.0	170.0		15.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-3318180	375.0	10.0	385.0	497.0		119.0	210.0		45.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0		1.0		0.0			0.0								
LK-5251030	375.0	23.0	399.0	603.0	100.0	172.0	62.0		2.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							38.0						
LK-1224035	375.0	16.0	391.0	516.0		149.0	189.0		34.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				1.0		0.0						0.0					
LK-4139055	374.0	40.0	416.0	632.0	220.0	12.0	12.0		0.0	112.0	9.0	1.0		1.0			1.0		0.0	0.0		0.0	0.0					0.0					1.0	0.0									
LK-8142035	374.0	28.0	402.0	543.0		223.0	113.0		12.0						0.0						0.0	0.0	0.0			1.0				0.0												25.0	
LK-5230025	374.0	17.0	391.0	588.0	89.0	206.0	6.0		0.0	0.0	0.0							0.0	0.0		0.0	0.0	0.0	0.0		0.0		0.0		0.0							70.0						
LK-2209240	374.0	33.0	407.0	535.0		159.0	203.0		10.0								0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0		0.0			0.0	0.0							
LK-6145260	374.0	18.0	392.0	526.0		170.0	192.0		11.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		0.0	0.0								0.0				
LK-3233120	374.0	9.0	384.0	523.0		131.0	216.0		25.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-6142230	374.0	18.0	392.0	521.0		173.0	191.0		9.0										0.0		0.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0								0.0				
LK-6154030	374.0	16.0	390.0	515.0		191.0	159.0		22.0										0.0		0.0	0.0	0.0	0.0	0.0	1.0		0.0		1.0	0.0								0.0				
LK-2151085	374.0	28.0	403.0	534.0		210.0	143.0		12.0						0.0			0.0	0.0		0.0	0.0	0.0			3.0		0.0		1.0	0.0	0.0		0.0	0.0							4.0	0.0
LK-3142050	374.0	8.0	382.0	513.0		157.0	184.0		29.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0		0.0		1.0								0.0	0.0		0.0		
LK-1339080	374.0	14.0	388.0	510.0		162.0	194.0		15.0						0.0				0.0		0.0	0.0	0.0		0.0	1.0				2.0	0.0	0.0		0.0	0.0	0.0		0.0			0.0		
LK-3324170	374.0	12.0	386.0	501.0		132.0	212.0		29.0										0.0		0.0	0.0	0.0		0.0	1.0		0.0		0.0		0.0			0.0								
LK-6233105	374.0	23.0	397.0	576.0		188.0	169.0		15.0								0.0		0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0	0.0											
LK-1212080	374.0	17.0	392.0	533.0		170.0	175.0		27.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				0.0		0.0						0.0					
LK-2206255	374.0	28.0	402.0	548.0		168.0	189.0		15.0								0.0		0.0	0.0	0.0	0.0	0.0			0.0		0.0		0.0		0.0			0.0	0.0							
LK-3315065	374.0	10.0	384.0	495.0		118.0	209.0		45.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0		1.0		0.0			0.0								
LK-1227185	374.0	19.0	394.0	524.0		167.0	177.0		27.0						0.0			0.0	0.0		0.0	0.0	0.0	0.0		1.0				1.0		0.0						0.0					
LK-2133245	374.0	17.0	391.0	523.0		212.0	142.0		15.0						0.0			0.0	0.0		0.0	0.0	0.0			2.0		0.0		2.0	0.0	0.0		0.0	0.0							0.0	0.0
LK-4130015	373.0	36.0	413.0	739.0	289.0	24.0	23.0		0.0	21.0	11.0	1.0		1.0			0.0		0.0	0.0		0.0	0.0					0.0					0.0	0.0									
LK-5216100	373.0	21.0	394.0	578.0	54.0	167.0	46.0		1.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0							101.0						
LK-5218080	373.0	21.0	395.0	579.0	54.0	167.0	46.0		1.0	0.0	1.0							0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0							101.0						
LK-7106055	373.0	26.0	399.0	561.0		167.0	185.0		19.0									0.0	0.0		0.0	0.0	0.0	0.0		1.0		0.0		0.0	0.0												
LK-3245020	373.0	9.0	383.0	528.0		142.0	198.0		32.0										0.0		0.0	0.0	0.0		0.0	0.0		0.0			0.0				0.0	0.0			0.0				
LK-6203035	373.0	37.0	464.0	732.0		282.0	82.0		5.0								0.0		0.0		0.0	0.0	0.0	1.0		0.0		0.0		2.0	0.0	0.0											
