entity_id	valid	rejected	polled	electors	UNP	UPFA	USP	JSP	ULPP	NLF	ULF	RPP	SLNF	DUA	SEP	SLPF	UNAF
LK-8206155	285.0	3.0	288.0	380.0	122.0	158.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303125	285.0	3.0	288.0	365.0	183.0	98.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2306545	285.0	5.0	290.0	372.0	159.0	122.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163355	285.0	4.0	289.0	388.0	130.0	151.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5110040	285.0	4.0	288.0	645.0	201.0	78.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5333040	285.0	3.0	288.0	473.0	128.0	153.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5221060	285.0	3.0	288.0	457.0	215.0	66.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7210145	284.0	3.0	287.0	372.0	137.0	144.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2212215	284.0	4.0	288.0	378.0	131.0	149.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7163150	284.0	3.0	287.0	374.0	118.0	162.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6118035	284.0	2.0	287.0	376.0	133.0	148.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6154260	284.0	3.0	287.0	371.0	142.0	139.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6157220	284.0	3.0	287.0	371.0	142.0	139.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6166015	284.0	2.0	286.0	371.0	135.0	147.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9230180	284.0	3.0	287.0	363.0	138.0	141.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9203005	284.0	3.0	287.0	375.0	126.0	154.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5324100	284.0	3.0	287.0	473.0	128.0	153.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134010	284.0	3.0	286.0	377.0	149.0	129.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134155	284.0	3.0	286.0	377.0	149.0	129.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5118160	284.0	3.0	286.0	883.0	269.0	10.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5212130	283.0	3.0	285.0	375.0	121.0	158.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5251010	283.0	3.0	286.0	436.0	186.0	93.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1230200	283.0	2.0	286.0	357.0	111.0	169.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6112105	283.0	3.0	286.0	378.0	130.0	151.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6124170	283.0	3.0	286.0	378.0	130.0	151.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6221110	283.0	3.0	286.0	392.0	142.0	138.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3148205	283.0	3.0	286.0	349.0	113.0	165.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6206050	283.0	5.0	287.0	443.0	186.0	93.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2127075	283.0	4.0	286.0	367.0	149.0	130.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2139600	283.0	4.0	287.0	373.0	161.0	118.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7154115	283.0	3.0	286.0	380.0	135.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9203350	283.0	3.0	286.0	374.0	126.0	154.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7136085	283.0	3.0	286.0	387.0	120.0	159.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5118185	283.0	3.0	285.0	879.0	268.0	10.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2133250	282.0	4.0	285.0	371.0	161.0	117.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127270	282.0	3.0	284.0	376.0	129.0	150.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6221085	282.0	3.0	285.0	391.0	142.0	137.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6236140	282.0	3.0	285.0	391.0	142.0	137.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3127125	282.0	3.0	285.0	348.0	113.0	165.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9206265	282.0	3.0	285.0	376.0	155.0	124.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3136205	282.0	2.0	284.0	369.0	107.0	171.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6239035	282.0	2.0	284.0	400.0	133.0	147.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2136165	282.0	3.0	285.0	365.0	140.0	138.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6166100	282.0	2.0	285.0	369.0	134.0	146.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2215215	282.0	5.0	287.0	390.0	162.0	115.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303280	282.0	3.0	285.0	361.0	181.0	96.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2306210	282.0	5.0	286.0	367.0	157.0	120.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163485	282.0	4.0	286.0	384.0	128.0	150.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9233005	282.0	3.0	286.0	360.0	137.0	140.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8127320	282.0	4.0	286.0	355.0	141.0	137.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2124085	282.0	4.0	286.0	359.0	144.0	133.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4206015	282.0	4.0	287.0	966.0	251.0	27.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-1224200	281.0	3.0	284.0	360.0	99.0	179.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6112100	281.0	3.0	283.0	374.0	128.0	150.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6133190	281.0	4.0	285.0	385.0	140.0	138.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3236105	281.0	2.0	284.0	367.0	96.0	182.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3327125	281.0	2.0	283.0	360.0	95.0	181.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8136090	281.0	5.0	286.0	368.0	151.0	126.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6166020	281.0	2.0	284.0	367.0	133.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2306605	281.0	5.0	286.0	366.0	156.0	120.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4306060	281.0	5.0	287.0	699.0	223.0	53.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2103040	281.0	3.0	283.0	373.0	148.0	128.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2106335	280.0	4.0	284.0	369.0	160.0	116.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3315245	280.0	2.0	282.0	355.0	91.0	186.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3148085	280.0	3.0	283.0	346.0	112.0	163.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3230060	280.0	2.0	282.0	359.0	98.0	177.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8106060	280.0	4.0	285.0	366.0	151.0	124.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9206325	280.0	3.0	283.0	373.0	154.0	123.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2230130	280.0	5.0	285.0	377.0	151.0	123.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8206045	280.0	3.0	283.0	373.0	120.0	156.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8206120	280.0	3.0	283.0	372.0	120.0	155.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7166045	280.0	3.0	283.0	375.0	133.0	143.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3134095	280.0	3.0	283.0	355.0	110.0	167.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5236040	280.0	3.0	283.0	400.0	150.0	126.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134105	280.0	3.0	282.0	372.0	147.0	127.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8115050	280.0	5.0	285.0	370.0	135.0	138.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5118025	280.0	3.0	282.0	870.0	265.0	10.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1227520	279.0	4.0	283.0	364.0	107.0	169.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127245	279.0	3.0	281.0	372.0	128.0	148.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6118030	279.0	2.0	281.0	369.0	131.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2154040	279.0	5.0	284.0	375.0	140.0	134.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5306050	279.0	5.0	284.0	478.0	217.0	57.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6149035	279.0	2.0	281.0	364.0	132.0	144.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6166065	279.0	2.0	282.0	365.0	132.0	144.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7154045	279.0	3.0	282.0	374.0	132.0	143.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7121045	279.0	3.0	282.0	388.0	125.0	150.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2209120	279.0	4.0	283.0	364.0	133.0	141.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163270	279.0	4.0	282.0	379.0	127.0	148.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9203025	279.0	3.0	282.0	369.0	124.0	152.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4312040	279.0	5.0	284.0	691.0	221.0	52.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7130025	279.0	3.0	282.0	382.0	118.0	157.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5224135	279.0	3.0	283.0	449.0	211.0	64.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134020	279.0	3.0	282.0	371.0	147.0	127.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2124455	279.0	4.0	282.0	355.0	142.0	131.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7215065	278.0	3.0	281.0	364.0	134.0	141.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3318140	278.0	2.0	281.0	353.0	90.0	185.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3118035	278.0	2.0	280.0	331.0	117.0	157.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6230040	278.0	3.0	280.0	384.0	140.0	135.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6230135	278.0	3.0	281.0	385.0	140.0	135.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1336050	278.0	3.0	280.0	357.0	125.0	149.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1336175	278.0	3.0	280.0	357.0	125.0	149.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3215110	278.0	2.0	280.0	351.0	104.0	170.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6215090	278.0	5.0	282.0	435.0	183.0	91.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7118165	278.0	3.0	281.0	377.0	118.0	157.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6154080	278.0	3.0	280.0	363.0	139.0	136.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2139085	278.0	4.0	282.0	367.0	158.0	116.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303355	278.0	3.0	281.0	356.0	178.0	95.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2306420	278.0	5.0	283.0	362.0	155.0	118.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2209110	278.0	4.0	282.0	362.0	132.0	140.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2221025	278.0	4.0	282.0	363.0	132.0	141.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163220	278.0	4.0	282.0	379.0	127.0	148.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8142130	278.0	5.0	283.0	367.0	170.0	104.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5224130	278.0	3.0	281.0	446.0	210.0	64.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4203045	278.0	4.0	282.0	949.0	246.0	26.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-4415	278.0	0.0	282.0	20896.0	117.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2133155	277.0	4.0	280.0	365.0	158.0	115.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7210030	277.0	3.0	280.0	362.0	134.0	140.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1227550	277.0	3.0	281.0	362.0	106.0	168.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2206155	277.0	4.0	281.0	369.0	128.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2212070	277.0	4.0	280.0	368.0	128.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2212155	277.0	4.0	280.0	368.0	128.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9118230	277.0	3.0	280.0	345.0	134.0	139.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1336005	277.0	3.0	279.0	355.0	124.0	148.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3321030	277.0	3.0	279.0	356.0	100.0	172.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3242045	277.0	2.0	279.0	360.0	104.0	171.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309180	277.0	5.0	282.0	358.0	154.0	118.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2218070	277.0	5.0	282.0	383.0	159.0	113.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2306085	277.0	5.0	282.0	361.0	154.0	118.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5218070	277.0	3.0	280.0	396.0	148.0	125.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163100	277.0	4.0	280.0	377.0	126.0	147.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7130100	277.0	3.0	280.0	378.0	117.0	156.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7133025	277.0	3.0	280.0	378.0	117.0	156.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5221085	277.0	3.0	280.0	444.0	209.0	64.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8115025	277.0	5.0	282.0	367.0	134.0	137.0	2.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2133330	276.0	4.0	279.0	363.0	158.0	115.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2212205	276.0	4.0	280.0	367.0	128.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3315220	276.0	2.0	278.0	351.0	89.0	183.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6112115	276.0	3.0	278.0	368.0	126.0	147.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9109050	276.0	2.0	278.0	343.0	120.0	153.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6154085	276.0	3.0	279.0	361.0	139.0	135.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6154265	276.0	3.0	279.0	361.0	139.0	135.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3151020	276.0	2.0	278.0	351.0	106.0	167.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6239090	276.0	2.0	278.0	392.0	130.0	144.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309405	276.0	5.0	281.0	356.0	153.0	118.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303325	276.0	3.0	279.0	354.0	177.0	95.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5218240	276.0	3.0	279.0	394.0	148.0	124.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5321030	276.0	3.0	279.0	459.0	124.0	148.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2103220	276.0	3.0	278.0	367.0	145.0	126.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2106185	275.0	4.0	279.0	363.0	157.0	114.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2212085	275.0	4.0	278.0	365.0	127.0	144.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3121085	275.0	2.0	278.0	328.0	116.0	156.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6236015	275.0	3.0	277.0	380.0	138.0	133.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9118055	275.0	3.0	278.0	342.0	133.0	138.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1333100	275.0	3.0	278.0	353.0	123.0	147.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3127220	275.0	3.0	278.0	339.0	110.0	160.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3321210	275.0	3.0	277.0	354.0	99.0	171.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3325125	275.0	3.0	278.0	354.0	99.0	172.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3218055	275.0	2.0	277.0	347.0	103.0	168.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8212025	275.0	4.0	279.0	365.0	115.0	156.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309275	275.0	5.0	280.0	355.0	153.0	117.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2139210	275.0	4.0	279.0	363.0	156.0	115.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6149095	275.0	2.0	277.0	359.0	130.0	142.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6149115	275.0	2.0	277.0	359.0	130.0	142.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7121105	275.0	3.0	277.0	382.0	123.0	148.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5327015	275.0	3.0	278.0	459.0	164.0	106.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5236095	275.0	3.0	278.0	393.0	147.0	124.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1318115	274.0	3.0	276.0	340.0	110.0	160.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1118210	274.0	3.0	277.0	350.0	126.0	145.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3118095	274.0	2.0	276.0	326.0	115.0	155.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3124265	274.0	3.0	277.0	338.0	109.0	160.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8212060	274.0	4.0	278.0	364.0	115.0	155.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6118090	274.0	2.0	277.0	363.0	129.0	143.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3151005	274.0	2.0	277.0	349.0	105.0	166.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6187060	274.0	2.0	276.0	358.0	130.0	141.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2209080	274.0	4.0	278.0	358.0	131.0	139.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2227165	274.0	4.0	278.0	357.0	130.0	138.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163345	274.0	4.0	278.0	373.0	125.0	146.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8127035	274.0	4.0	278.0	345.0	137.0	133.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2103010	274.0	3.0	277.0	365.0	145.0	125.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2212175	273.0	3.0	276.0	363.0	126.0	143.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127050	273.0	3.0	276.0	365.0	125.0	146.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1330245	273.0	3.0	275.0	354.0	117.0	151.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3321300	273.0	3.0	275.0	351.0	98.0	170.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-9103070	273.0	2.0	276.0	340.0	119.0	151.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3142005	273.0	2.0	275.0	347.0	109.0	161.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
