entity_id	valid	rejected	polled	electors	I-AMI	UPF	DNM	SLNF	USP	AACAAKO	SEP	FSP	SLLP	NDF	ULPP	I-AP	JSP	NSH	PNF	UPFA	ONF	NSSP	ULGC
LK-2134065	335.0	3.0	338.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	1.0	172.0	1.0	0.0	0.0
LK-8109095	335.0	7.0	342.0	436.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	129.0	0.0	0.0	0.0	0.0	1.0	200.0	1.0	0.0	0.0
LK-4130025	335.0	10.0	345.0	568.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	258.0	1.0	1.0	0.0	1.0	1.0	62.0	1.0	1.0	0.0
LK-5239055	334.0	3.0	337.0	484.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	259.0	1.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0
LK-6221095	334.0	4.0	338.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	1.0	169.0	0.0	0.0	0.0
LK-1209410	334.0	3.0	336.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0
LK-6106225	334.0	3.0	336.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	1.0	199.0	0.0	0.0	0.0
LK-6109080	334.0	3.0	337.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	1.0	199.0	0.0	0.0	0.0
LK-3127160	334.0	4.0	338.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	1.0	189.0	1.0	0.0	0.0
LK-9206265	334.0	4.0	337.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0
LK-2309220	334.0	5.0	339.0	429.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	169.0	1.0	0.0	0.0	0.0	1.0	159.0	1.0	0.0	0.0
LK-2303280	334.0	6.0	340.0	427.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	199.0	1.0	0.0	0.0	0.0	1.0	130.0	1.0	0.0	0.0
LK-7121200	334.0	3.0	336.0	449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	1.0	176.0	1.0	0.0	0.0
LK-2221025	334.0	3.0	337.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	1.0	201.0	1.0	0.0	0.0
LK-5136155	334.0	4.0	337.0	537.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	273.0	1.0	0.0	0.0	1.0	1.0	50.0	1.0	0.0	0.0
LK-2103180	334.0	3.0	337.0	433.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	1.0	171.0	1.0	0.0	0.0
LK-2133250	333.0	4.0	337.0	423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0
LK-2212085	333.0	4.0	336.0	433.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	1.0	189.0	1.0	0.0	0.0
LK-3318140	333.0	3.0	336.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	1.0	217.0	0.0	0.0	0.0
LK-1209045	333.0	3.0	336.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0
LK-6124005	333.0	3.0	335.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0
LK-6130115	333.0	4.0	337.0	446.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	1.0	176.0	0.0	0.0	0.0
LK-7154015	333.0	3.0	336.0	444.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	1.0	173.0	0.0	0.0	0.0
LK-3136435	333.0	3.0	336.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	202.0	0.0	0.0	0.0
LK-2209110	333.0	3.0	337.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	1.0	201.0	1.0	0.0	0.0
LK-2306310	333.0	7.0	339.0	438.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	158.0	1.0	0.0	0.0	0.0	1.0	169.0	1.0	0.0	0.0
LK-8142110	333.0	6.0	339.0	438.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	193.0	1.0	0.0	0.0	0.0	1.0	133.0	1.0	0.0	0.0
LK-7160020	333.0	3.0	336.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	1.0	175.0	1.0	0.0	0.0
LK-3142005	332.0	3.0	335.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0
LK-4303085	332.0	6.0	338.0	491.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	249.0	1.0	0.0	0.0	0.0	1.0	75.0	1.0	0.0	0.0
LK-6115025	332.0	3.0	335.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	1.0	184.0	1.0	0.0	0.0
LK-6187365	332.0	2.0	334.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0
LK-5236040	332.0	2.0	334.0	482.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	281.0	1.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
LK-4203075	332.0	6.0	337.0	492.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	282.0	1.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
LK-9230180	332.0	4.0	336.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	147.0	1.0	0.0	0.0	0.0	1.0	179.0	1.0	0.0	0.0
LK-5221030	332.0	2.0	335.0	469.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	299.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
LK-4130110	332.0	10.0	343.0	564.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	257.0	1.0	1.0	0.0	1.0	1.0	61.0	1.0	1.0	0.0
LK-4130295	332.0	10.0	342.0	563.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	1.0	2.0	256.0	1.0	1.0	0.0	1.0	1.0	61.0	1.0	1.0	0.0
LK-2106335	331.0	4.0	335.0	421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0
LK-1227645	331.0	3.0	334.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0
LK-2212175	331.0	3.0	334.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	1.0	188.0	1.0	0.0	0.0
LK-3315220	331.0	3.0	334.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	1.0	216.0	0.0	0.0	0.0
LK-6221110	331.0	4.0	335.0	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	0.0	1.0	167.0	0.0	0.0	0.0
LK-9206325	331.0	4.0	335.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0
LK-6163540	331.0	3.0	334.0	443.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	177.0	1.0	0.0	0.0
LK-9209305	331.0	3.0	335.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	1.0	169.0	1.0	0.0	0.0
LK-2206265	330.0	3.0	333.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	1.0	187.0	1.0	0.0	0.0
LK-1230170	330.0	3.0	333.0	406.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0
LK-6221085	330.0	4.0	334.0	449.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	1.0	167.0	0.0	0.0	0.0
LK-6236140	330.0	4.0	334.0	448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	1.0	167.0	0.0	0.0	0.0
LK-6106250	330.0	3.0	333.0	435.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	1.0	197.0	0.0	0.0	0.0
LK-8106135	330.0	4.0	334.0	419.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	1.0	187.0	1.0	0.0	0.0
LK-2233345	330.0	5.0	335.0	435.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	174.0	1.0	0.0	0.0	0.0	1.0	150.0	1.0	0.0	0.0
LK-2139085	330.0	4.0	334.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0
LK-2215170	330.0	4.0	334.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	187.0	0.0	0.0	0.0	0.0	1.0	138.0	0.0	0.0	0.0
LK-8206145	330.0	4.0	334.0	438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	1.0	200.0	1.0	0.0	0.0
LK-2303355	330.0	5.0	335.0	421.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	196.0	1.0	0.0	0.0	0.0	1.0	129.0	0.0	0.0	0.0
LK-3136220	330.0	3.0	333.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0
LK-2209080	330.0	3.0	333.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	1.0	198.0	1.0	0.0	0.0
LK-2103305	330.0	3.0	333.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	1.0	169.0	1.0	0.0	0.0
LK-4136005	330.0	6.0	336.0	473.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	257.0	1.0	0.0	0.0	0.0	1.0	64.0	1.0	0.0	0.0
LK-7212110	329.0	2.0	331.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0
LK-1227455	329.0	3.0	332.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	170.0	0.0	0.0	0.0
LK-1118210	329.0	4.0	333.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0
LK-1230405	329.0	3.0	332.0	404.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0
LK-3148135	329.0	4.0	333.0	410.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	1.0	186.0	1.0	0.0	0.0
LK-6248215	329.0	3.0	332.0	464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	173.0	0.0	0.0	0.0
LK-3212095	329.0	3.0	332.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	1.0	211.0	1.0	0.0	0.0
LK-3230150	329.0	3.0	333.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	1.0	211.0	1.0	0.0	0.0
LK-6154080	329.0	3.0	332.0	421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0
LK-6142260	329.0	2.0	332.0	420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0
LK-5306050	329.0	4.0	334.0	457.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	261.0	1.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0
LK-2227165	329.0	3.0	332.0	412.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	1.0	198.0	1.0	0.0	0.0
LK-5218070	329.0	2.0	331.0	478.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	278.0	1.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
LK-9233005	329.0	4.0	334.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	147.0	1.0	0.0	0.0	0.0	1.0	178.0	1.0	0.0	0.0
LK-6163475	329.0	3.0	332.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	176.0	1.0	0.0	0.0
LK-5221120	329.0	2.0	332.0	464.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	296.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
LK-5224010	329.0	2.0	331.0	463.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	295.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
LK-4142015	329.0	11.0	340.0	495.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	1.0	2.0	183.0	1.0	0.0	0.0	1.0	1.0	134.0	1.0	0.0	0.0
LK-6124160	328.0	2.0	330.0	434.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0
LK-6184115	328.0	3.0	331.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0
LK-3209170	328.0	3.0	332.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	1.0	211.0	1.0	0.0	0.0
LK-6154085	328.0	3.0	330.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0
LK-2309485	328.0	5.0	333.0	422.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166.0	1.0	0.0	0.0	0.0	1.0	156.0	1.0	0.0	0.0
LK-2309565	328.0	5.0	334.0	422.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166.0	1.0	0.0	0.0	0.0	1.0	156.0	1.0	0.0	0.0
LK-2136240	328.0	4.0	332.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0
LK-5136070	328.0	4.0	331.0	527.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	268.0	1.0	0.0	0.0	1.0	1.0	49.0	1.0	0.0	0.0
LK-6163510	328.0	3.0	331.0	439.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	175.0	1.0	0.0	0.0
LK-8118150	328.0	6.0	334.0	439.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	179.0	1.0	0.0	0.0	0.0	1.0	141.0	1.0	0.0	0.0
LK-2133155	327.0	4.0	331.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0
LK-6206060	327.0	4.0	331.0	487.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	228.0	1.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0
LK-3124010	327.0	4.0	331.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	1.0	185.0	1.0	0.0	0.0
LK-8106100	327.0	4.0	331.0	415.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	1.0	185.0	1.0	0.0	0.0
LK-6133190	327.0	4.0	331.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	1.0	172.0	0.0	0.0	0.0
LK-6154265	327.0	3.0	330.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0
LK-2139210	327.0	4.0	331.0	416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	0.0	0.0	0.0	131.0	0.0	0.0	0.0
LK-2303325	327.0	5.0	333.0	418.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	195.0	1.0	0.0	0.0	0.0	1.0	128.0	0.0	0.0	0.0
LK-5218240	327.0	2.0	330.0	475.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	277.0	1.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
LK-5118030	327.0	4.0	331.0	527.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	267.0	1.0	0.0	0.0	1.0	1.0	49.0	1.0	0.0	0.0
LK-2306610	327.0	6.0	333.0	430.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	155.0	1.0	0.0	0.0	0.0	1.0	166.0	1.0	0.0	0.0
LK-5303040	327.0	3.0	330.0	463.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	155.0	0.0	0.0	0.0	0.0	1.0	167.0	0.0	0.0	0.0
LK-9203255	327.0	3.0	330.0	422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	1.0	177.0	0.0	0.0	0.0
LK-5224060	327.0	2.0	329.0	461.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	294.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
LK-7130120	327.0	3.0	329.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	1.0	172.0	1.0	0.0	0.0
LK-7133130	327.0	3.0	330.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	1.0	173.0	1.0	0.0	0.0
LK-4127045	327.0	8.0	335.0	529.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	254.0	1.0	1.0	0.0	1.0	1.0	62.0	1.0	1.0	0.0
LK-2106185	326.0	4.0	329.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0
LK-2133330	326.0	4.0	330.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0
LK-7210045	326.0	2.0	329.0	411.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0
LK-5242135	326.0	2.0	329.0	472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	253.0	1.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0
LK-6127285	326.0	2.0	328.0	431.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0
LK-6248120	326.0	3.0	329.0	459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0
LK-6121010	326.0	3.0	329.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	1.0	181.0	1.0	0.0	0.0
LK-3248085	326.0	3.0	329.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0
LK-7127040	326.0	3.0	329.0	440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	1.0	173.0	1.0	0.0	0.0
LK-3134095	326.0	3.0	330.0	414.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0
LK-4506030	326.0	12.0	338.0	479.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	235.0	1.0	0.0	0.0	1.0	1.0	80.0	1.0	0.0	0.0
LK-5236095	326.0	2.0	328.0	473.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	276.0	1.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0
LK-4206025	326.0	5.0	331.0	483.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	277.0	1.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
LK-6163330	326.0	3.0	329.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	174.0	1.0	0.0	0.0
LK-7160155	326.0	3.0	329.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	1.0	172.0	1.0	0.0	0.0
LK-4406005	326.0	8.0	333.0	464.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	257.0	1.0	0.0	0.0	1.0	1.0	58.0	1.0	1.0	0.0
LK-2134215	326.0	3.0	329.0	422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	1.0	167.0	1.0	0.0	0.0
LK-1227025	325.0	3.0	328.0	408.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0
LK-2206020	325.0	3.0	328.0	422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	1.0	184.0	1.0	0.0	0.0
LK-1230035	325.0	3.0	328.0	399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	189.0	0.0	0.0	0.0
LK-6230040	325.0	4.0	328.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	1.0	164.0	0.0	0.0	0.0
LK-6230135	325.0	4.0	329.0	442.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	1.0	164.0	0.0	0.0	0.0
LK-3321030	325.0	3.0	328.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	1.0	210.0	1.0	0.0	0.0
LK-3124040	325.0	4.0	329.0	405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	1.0	184.0	1.0	0.0	0.0
LK-3145105	325.0	3.0	328.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0
LK-2151240	325.0	6.0	331.0	419.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	176.0	1.0	0.0	0.0	0.0	1.0	143.0	1.0	0.0	0.0
LK-7121185	325.0	3.0	327.0	438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	1.0	172.0	1.0	0.0	0.0
LK-7124170	325.0	3.0	327.0	438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	1.0	172.0	1.0	0.0	0.0
LK-6145055	325.0	2.0	327.0	417.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0
LK-5136080	325.0	4.0	329.0	524.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	266.0	1.0	0.0	0.0	1.0	1.0	49.0	1.0	0.0	0.0
LK-2103175	325.0	3.0	328.0	422.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	1.0	167.0	1.0	0.0	0.0
LK-5239005	324.0	2.0	327.0	469.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	252.0	1.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0
LK-6124170	324.0	2.0	326.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	186.0	0.0	0.0	0.0
LK-1330245	324.0	4.0	328.0	413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	1.0	174.0	0.0	0.0	0.0
