entity_id	valid	rejected	polled	electors	TULF	EPDP	UNP	JVP	JSP	NLF	PA	RJP	SLPF	SLMK	SLMC	SU	SMBP	IND1	IND2	IND3	IND5	IND6	IND7	IND8	IND9	IND10	IND11	IND12	IND13	IND14	IND15	LP	ESMS	DUNF	MULF	SLNF	IND4	ELPP	USP	DPLF	INDP	DLF	Ind10	ULF	PFF	NDP	IND 3	SEP
LK-9142105	309.0	24.0	333.0	407.0			159.0	19.0		3.0	126.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0			0.0	0.0		1.0						0.0			
LK-6106235	309.0	14.0	323.0	425.0			142.0	26.0	0.0	2.0	138.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-1333145	309.0	24.0	333.0	424.0			146.0	32.0	0.0	2.0	124.0	0.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-6230145	309.0	15.0	324.0	443.0			154.0	19.0	0.0	2.0	132.0	0.0	0.0			2.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-3315005	309.0	13.0	322.0	409.0			111.0	77.0		2.0	116.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3318035	309.0	13.0	322.0	409.0			111.0	77.0		2.0	116.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3318110	309.0	13.0	322.0	410.0			111.0	77.0		2.0	116.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-1309185	309.0	16.0	326.0	397.0			136.0	30.0	0.0	1.0	137.0	0.0				2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-3306105	309.0	15.0	325.0	413.0			128.0	68.0		2.0	109.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-9209265	308.0	17.0	324.0	433.0			164.0	29.0	0.0	2.0	111.0		0.0			1.0	0.0	0.0	0.0	0.0												0.0	0.0				0.0								0.0			
LK-2134265	308.0	18.0	327.0	440.0			165.0	15.0	0.0	2.0	124.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-5324105	308.0	16.0	324.0	461.0	36.0	1.0	123.0	29.0	0.0	2.0	114.0		0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0										0.0	0.0	0.0	0.0	0.0	0.0											
LK-7121075	308.0	16.0	324.0	440.0			146.0	31.0	0.0	3.0	127.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-7124015	308.0	16.0	324.0	439.0			146.0	31.0	0.0	3.0	127.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-5225060	308.0	13.0	322.0	403.0	81.0	9.0	31.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-5227040	308.0	13.0	321.0	403.0	81.0	9.0	31.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-8203020	308.0	27.0	335.0	426.0			137.0	33.0		4.0	132.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0										0.0				0.0	0.0							0.0	0.0			
LK-2127015	308.0	21.0	329.0	435.0			166.0	21.0	0.0	2.0	117.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-6133005	308.0	19.0	327.0	467.0			157.0	25.0	0.0	2.0	122.0	0.0	0.0	0.0		2.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6115090	308.0	19.0	327.0	431.0			154.0	23.0	0.0	1.0	129.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3142050	308.0	13.0	322.0	400.0			135.0	30.0		1.0	139.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-3142090	308.0	13.0	321.0	399.0			135.0	30.0		1.0	139.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-3145070	308.0	13.0	321.0	399.0			135.0	30.0		1.0	139.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-6109165	308.0	14.0	322.0	423.0			142.0	26.0	0.0	2.0	137.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3148050	308.0	19.0	328.0	400.0			135.0	28.0		2.0	140.0		0.0			1.0		0.0	0.0	0.0	1.0											0.0	0.0	0.0		0.0	0.0		1.0			0.0		0.0	0.0			
LK-6112085	308.0	14.0	322.0	424.0			149.0	29.0	0.0	2.0	127.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6124185	308.0	14.0	322.0	424.0			149.0	29.0	0.0	2.0	127.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6124265	308.0	14.0	322.0	424.0			149.0	29.0	0.0	2.0	127.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6127100	308.0	14.0	321.0	423.0			149.0	29.0	0.0	2.0	127.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6127225	308.0	14.0	322.0	424.0			149.0	29.0	0.0	2.0	127.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-2212195	308.0	23.0	331.0	442.0			147.0	30.0	0.0	3.0	126.0	0.0		0.0																		0.0	0.0			0.0					0.0			1.0	0.0			
LK-5251020	308.0	17.0	325.0	395.0	98.0	11.0	32.0	3.0	0.0	1.0	47.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-4127085	307.0	19.0	327.0	1003.0	198.0	64.0	30.0	0.0		1.0					0.0	0.0																							1.0	3.0	1.0	10.0						
LK-7133090	307.0	19.0	326.0	439.0			137.0	39.0	0.0	3.0	126.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-8142035	307.0	28.0	335.0	431.0			184.0	14.0			103.0	0.0	0.0			1.0		0.0	0.0	5.0	0.0															0.0	0.0									0.0		
LK-6163440	307.0	20.0	327.0	438.0			139.0	31.0	0.0	2.0	133.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-2306190	307.0	38.0	345.0	435.0			186.0	18.0	0.0	2.0	99.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	0.0		
LK-2306460	307.0	38.0	345.0	436.0			186.0	18.0	0.0	2.0	99.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	0.0		
LK-2306505	307.0	38.0	345.0	436.0			186.0	18.0	0.0	2.0	99.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	0.0		
LK-7121190	307.0	16.0	323.0	438.0			145.0	31.0	0.0	3.0	126.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-5224045	307.0	13.0	320.0	401.0	80.0	9.0	31.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-3109015	307.0	14.0	321.0	412.0			127.0	46.0		2.0	129.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-8203010	307.0	27.0	334.0	424.0			137.0	33.0		4.0	131.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0										0.0				0.0	0.0							0.0	0.0			
LK-7106045	307.0	15.0	323.0	444.0			133.0	31.0	0.0	4.0	138.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-6145035	307.0	14.0	320.0	412.0			152.0	19.0	0.0	1.0	132.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-2309090	307.0	34.0	341.0	426.0			169.0	14.0	0.0	2.0	119.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			1.0			0.0	0.0		
LK-6154025	307.0	13.0	320.0	423.0			160.0	28.0	0.0	1.0	115.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3230040	307.0	21.0	328.0	426.0			128.0	39.0	0.0	3.0	134.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0												0.0				0.0		1.0						0.0			
LK-3230050	307.0	21.0	329.0	426.0			128.0	39.0	0.0	3.0	134.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0												0.0				0.0		1.0						0.0			
LK-3203175	307.0	21.0	329.0	408.0			137.0	36.0	0.0	3.0	128.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0												0.0				0.0		1.0						0.0			
LK-5306050	307.0	17.0	324.0	427.0	187.0	6.0	76.0	9.0	0.0	1.0	26.0		0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0										0.0	0.0	0.0	0.0	0.0	0.0											
LK-3325010	307.0	17.0	324.0	422.0			132.0	54.0		3.0	116.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3325130	307.0	17.0	324.0	421.0			132.0	54.0		3.0	116.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3124190	307.0	19.0	326.0	398.0			135.0	28.0		2.0	139.0		0.0			1.0		0.0	0.0	0.0	1.0											0.0	0.0	0.0		0.0	0.0		1.0			0.0		0.0	0.0			
LK-1330280	307.0	21.0	329.0	422.0			140.0	37.0	0.0	1.0	123.0	0.0				3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-6236185	307.0	15.0	322.0	440.0			152.0	18.0	0.0	2.0	131.0	0.0	0.0			2.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-1212430	307.0	14.0	321.0	410.0			136.0	41.0		1.0	126.0	0.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0			0.0	0.0		0.0					0.0				
LK-1318185	307.0	16.0	323.0	396.0			133.0	34.0	0.0	1.0	132.0	0.0				3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-4127150	306.0	19.0	325.0	998.0	198.0	63.0	29.0	0.0		1.0					0.0	0.0																							1.0	3.0	1.0	10.0						
LK-4130145	306.0	27.0	333.0	1151.0	207.0	47.0	26.0	0.0		1.0					1.0	0.0																							1.0	2.0	22.0	1.0						
LK-2103130	306.0	18.0	324.0	437.0			163.0	15.0	0.0	2.0	123.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-2227055	306.0	21.0	327.0	432.0			124.0	16.0	0.0	3.0	161.0	0.0		0.0																		0.0	0.0			0.0					0.0			0.0	0.0			
LK-6163390	306.0	20.0	326.0	438.0			139.0	31.0	0.0	2.0	133.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6157020	306.0	13.0	319.0	422.0			159.0	28.0	0.0	1.0	115.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6203020	306.0	23.0	329.0	485.0			196.0	8.0	0.0	2.0	98.0	0.0	0.0			1.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-6118050	306.0	19.0	324.0	428.0			152.0	23.0	0.0	1.0	128.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3142035	306.0	13.0	319.0	397.0			134.0	29.0		1.0	138.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-3127330	306.0	19.0	326.0	397.0			135.0	28.0		2.0	139.0		0.0			1.0		0.0	0.0	0.0	1.0											0.0	0.0	0.0		0.0	0.0		1.0			0.0		0.0	0.0			
LK-3118110	306.0	14.0	320.0	378.0			135.0	30.0		2.0	137.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		1.0			0.0		0.0	0.0			
LK-1230150	306.0	11.0	317.0	398.0			125.0	33.0		1.0	144.0	0.0	0.0	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0			0.0	0.0		0.0					0.0				
LK-7210140	306.0	23.0	329.0	416.0			148.0	27.0		2.0	127.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0														0.0			0.0											
LK-5251010	306.0	17.0	323.0	392.0	97.0	11.0	32.0	3.0	0.0	1.0	47.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-2145125	305.0	26.0	331.0	683.0			166.0	12.0	0.0	2.0	122.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-2124285	305.0	31.0	336.0	424.0			154.0	19.0	0.0	3.0	126.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											1.0		0.0	0.0	0.0								0.0			
LK-2121105	305.0	36.0	341.0	447.0			158.0	15.0	0.0	3.0	127.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0											1.0		0.0	0.0	0.0								0.0			
LK-2227190	305.0	21.0	326.0	431.0			123.0	16.0	0.0	3.0	160.0	0.0		0.0																		0.0	0.0			0.0					0.0			0.0	0.0			
LK-5318040	305.0	16.0	322.0	457.0	36.0	1.0	122.0	29.0	0.0	2.0	113.0		0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0										0.0	0.0	0.0	0.0	0.0	0.0											
LK-9233030	305.0	23.0	328.0	420.0			153.0	24.0	0.0	3.0	124.0		0.0			1.0	0.0	0.0	0.0	0.0												0.0	0.0				0.0								0.0			
LK-7121140	305.0	16.0	321.0	436.0			145.0	31.0	0.0	3.0	126.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-2303240	305.0	24.0	329.0	410.0			195.0	10.0	0.0	2.0	95.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	2.0		
LK-2215085	305.0	20.0	325.0	436.0			185.0	18.0	0.0	2.0	98.0	0.0		0.0																		0.0	0.0			0.0					0.0			1.0	0.0			
LK-2139620	305.0	20.0	325.0	421.0			180.0	18.0	0.0	2.0	102.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-6151005	305.0	13.0	317.0	419.0			158.0	27.0	0.0	1.0	114.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6151150	305.0	13.0	317.0	419.0			158.0	27.0	0.0	1.0	114.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3330075	305.0	15.0	320.0	416.0			121.0	55.0		2.0	125.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3154280	305.0	14.0	319.0	414.0			125.0	40.0		1.0	136.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-6115115	305.0	19.0	323.0	427.0			152.0	23.0	0.0	1.0	127.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-8215015	305.0	29.0	334.0	424.0			127.0	28.0		3.0	144.0		0.0			1.0		0.0	0.0	0.0	0.0	0.0										0.0				0.0	0.0							0.0	0.0			
LK-3325020	305.0	17.0	322.0	419.0			131.0	54.0		3.0	115.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3218115	305.0	16.0	321.0	401.0			127.0	46.0	0.0	2.0	127.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0												0.0				0.0		1.0						0.0			
LK-3127285	305.0	19.0	325.0	396.0			134.0	28.0		2.0	138.0		0.0			1.0		0.0	0.0	0.0	1.0											0.0	0.0	0.0		0.0	0.0		1.0			0.0		0.0	0.0			
LK-6218130	305.0	15.0	320.0	436.0			151.0	18.0	0.0	2.0	131.0	0.0	0.0			2.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-6124330	305.0	13.0	318.0	419.0			147.0	29.0	0.0	1.0	126.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-8112100	304.0	27.0	331.0	432.0			155.0	21.0			125.0	0.0	0.0			1.0		0.0	0.0	1.0	0.0															0.0	0.0									0.0		
LK-2103015	304.0	18.0	322.0	434.0			162.0	15.0	0.0	2.0	123.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-2134270	304.0	18.0	322.0	434.0			162.0	15.0	0.0	2.0	123.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-2224020	304.0	21.0	325.0	429.0			123.0	16.0	0.0	3.0	160.0	0.0		0.0																		0.0	0.0			0.0					0.0			0.0	0.0			
LK-9203360	304.0	15.0	319.0	418.0			148.0	26.0	0.0	2.0	126.0		0.0			2.0	0.0	0.0	0.0	0.0												0.0	0.0				0.0								0.0			
LK-7121010	304.0	16.0	320.0	434.0			144.0	31.0	0.0	3.0	125.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-2139280	304.0	20.0	324.0	420.0			179.0	18.0	0.0	2.0	102.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-2139520	304.0	20.0	323.0	419.0			179.0	18.0	0.0	2.0	102.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-2136145	304.0	15.0	319.0	408.0			153.0	20.0	0.0	2.0	125.0	0.0	0.0			3.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-1312050	304.0	22.0	326.0	408.0			148.0	24.0	0.0	1.0	126.0	0.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-6154050	304.0	13.0	316.0	418.0			158.0	27.0	0.0	1.0	114.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3330005	304.0	15.0	318.0	414.0			120.0	55.0		2.0	125.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3212205	304.0	21.0	325.0	422.0			127.0	38.0	0.0	3.0	133.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0												0.0				0.0		1.0						0.0			
LK-3230100	304.0	21.0	325.0	422.0			127.0	38.0	0.0	3.0	133.0		0.0			1.0	0.0	0.0	0.0	0.0	0.0												0.0				0.0		1.0						0.0			
LK-3112040	304.0	14.0	318.0	399.0			127.0	37.0		1.0	135.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-6112095	304.0	13.0	317.0	417.0			147.0	29.0	0.0	1.0	125.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6124215	304.0	13.0	317.0	417.0			147.0	29.0	0.0	1.0	125.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3333060	304.0	13.0	317.0	403.0			109.0	76.0		2.0	114.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-5212160	304.0	26.0	330.0	424.0	0.0	1.0	138.0	27.0	0.0	2.0	135.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-2133320	304.0	23.0	326.0	424.0			178.0	25.0	0.0	2.0	96.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-7160130	303.0	19.0	322.0	434.0			136.0	39.0	0.0	3.0	125.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-2209240	303.0	21.0	323.0	428.0			123.0	16.0	0.0	3.0	159.0	0.0		0.0																		0.0	0.0			0.0					0.0			0.0	0.0			
LK-2306470	303.0	37.0	340.0	429.0			183.0	18.0	0.0	2.0	97.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	0.0		
LK-5221105	303.0	13.0	317.0	397.0	80.0	9.0	30.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0																	
LK-6151010	303.0	13.0	315.0	417.0			157.0	27.0	0.0	1.0	113.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6154210	303.0	13.0	316.0	417.0			157.0	27.0	0.0	1.0	114.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3330100	303.0	15.0	318.0	413.0			120.0	55.0		2.0	124.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-2233085	303.0	25.0	328.0	427.0			162.0	18.0	0.0	3.0	118.0	0.0		0.0																		0.0	0.0			0.0					0.0			0.0	0.0			
LK-3145045	303.0	13.0	317.0	394.0			133.0	29.0		1.0	137.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-3321015	303.0	17.0	319.0	416.0			130.0	53.0		3.0	114.0		0.0			1.0		0.0	0.0	0.0													0.0			0.0								0.0	0.0			
LK-3103150	303.0	14.0	317.0	399.0			126.0	37.0		1.0	135.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-1333120	303.0	24.0	327.0	416.0			144.0	32.0	0.0	2.0	122.0	0.0				1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-6233060	303.0	15.0	318.0	434.0			150.0	18.0	0.0	2.0	130.0	0.0	0.0			2.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-6233170	303.0	15.0	318.0	434.0			150.0	18.0	0.0	2.0	130.0	0.0	0.0			2.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-6124020	303.0	13.0	317.0	417.0			146.0	29.0	0.0	1.0	125.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-7148135	303.0	20.0	323.0	432.0			126.0	35.0	0.0	3.0	138.0	0.0	0.0			0.0		0.0	0.0														0.0			0.0									0.0		0.0	
LK-2206015	303.0	22.0	326.0	435.0			145.0	30.0	0.0	3.0	125.0	0.0		0.0																		0.0	0.0			0.0					0.0			1.0	0.0			
LK-1321140	303.0	17.0	319.0	406.0			137.0	37.0	0.0	1.0	122.0	0.0				3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0												1.0	0.0	0.0		1.0									
LK-4136025	302.0	15.0	317.0	1289.0	172.0	85.0	23.0	0.0		0.0					7.0	0.0																							0.0	6.0	7.0	0.0						
LK-2124305	302.0	31.0	332.0	420.0			153.0	19.0	0.0	3.0	125.0	0.0	0.0			1.0	0.0	0.0	0.0	0.0	0.0	0.0											1.0		0.0	0.0	0.0								0.0			
LK-8127025	302.0	20.0	322.0	393.0			156.0	21.0			124.0	0.0	0.0			0.0		0.0	0.0	1.0	0.0															0.0	0.0									0.0		
LK-2303010	302.0	24.0	325.0	405.0			192.0	10.0	0.0	2.0	94.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	2.0		
LK-2303335	302.0	24.0	326.0	406.0			193.0	10.0	0.0	2.0	94.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	2.0		
LK-2303435	302.0	24.0	326.0	406.0			193.0	10.0	0.0	2.0	94.0		0.0			0.0		0.0	0.0	0.0	0.0	0.0														0.0	0.0		1.0			0.0			0.0	2.0		
LK-2139265	302.0	19.0	322.0	417.0			178.0	18.0	0.0	2.0	101.0	0.0	0.0			2.0	0.0	0.0	0.0	0.0	0.0	0.0											0.0		0.0	0.0	0.0								0.0			
LK-6242015	302.0	11.0	314.0	442.0			140.0	21.0	0.0	2.0	137.0	0.0	0.0			2.0		0.0	0.0	0.0													0.0	0.0	0.0	0.0												
LK-6157150	302.0	13.0	315.0	416.0			157.0	27.0	0.0	1.0	113.0	0.0	0.0	0.0		3.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6121165	302.0	18.0	320.0	422.0			150.0	23.0	0.0	1.0	126.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-3103220	302.0	14.0	316.0	397.0			126.0	37.0		1.0	134.0		0.0			1.0		0.0	0.0	0.0	0.0											0.0	0.0	0.0		0.0	0.0		0.0			0.0		0.0	0.0			
LK-6169225	302.0	17.0	320.0	412.0			153.0	21.0	0.0	1.0	125.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6172330	302.0	17.0	319.0	411.0			153.0	21.0	0.0	1.0	125.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
LK-6112075	302.0	13.0	315.0	415.0			146.0	29.0	0.0	1.0	125.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0									0.0	0.0	0.0		0.0	0.0							0.0				
