entity_id	result_ut	valid	rejected	polled	electors	PA	UNP	SMBP	Ind 1	Ind 2	SLPF
LK-6175070	757398000	455.0	4.0	459.0	581.0	260.0	189.0	1.0	1.0	2.0	1.0
LK-6175075	757398000	446.0	4.0	450.0	569.0	255.0	185.0	1.0	1.0	2.0	1.0
LK-6175080	757398000	956.0	9.0	966.0	1221.0	547.0	398.0	2.0	2.0	5.0	2.0
LK-6175085	757398000	347.0	3.0	350.0	443.0	199.0	144.0	1.0	1.0	2.0	1.0
LK-6175090	757398000	294.0	3.0	296.0	375.0	168.0	122.0	1.0	1.0	1.0	1.0
LK-6175095	757398000	451.0	4.0	455.0	576.0	258.0	188.0	1.0	1.0	2.0	1.0
LK-6175100	757398000	677.0	7.0	684.0	865.0	388.0	282.0	2.0	1.0	3.0	1.0
LK-6175105	757398000	446.0	4.0	451.0	570.0	255.0	186.0	1.0	1.0	2.0	1.0
LK-6175110	757398000	922.0	9.0	931.0	1178.0	528.0	384.0	2.0	2.0	4.0	2.0
LK-6175115	757398000	377.0	4.0	380.0	481.0	216.0	157.0	1.0	1.0	2.0	1.0
LK-6175120	757398000	522.0	5.0	527.0	667.0	299.0	217.0	1.0	1.0	3.0	1.0
LK-6175125	757398000	591.0	6.0	597.0	755.0	338.0	246.0	1.0	1.0	3.0	1.0
LK-6175130	757398000	462.0	5.0	466.0	590.0	264.0	192.0	1.0	1.0	2.0	1.0
LK-6175135	757398000	862.0	8.0	871.0	1101.0	493.0	359.0	2.0	2.0	4.0	2.0
LK-6175140	757398000	365.0	4.0	368.0	466.0	209.0	152.0	1.0	1.0	2.0	1.0
LK-6175145	757398000	442.0	4.0	446.0	564.0	253.0	184.0	1.0	1.0	2.0	1.0
LK-6175150	757398000	325.0	3.0	328.0	415.0	186.0	135.0	1.0	1.0	2.0	1.0
LK-6175155	757398000	579.0	6.0	584.0	739.0	331.0	241.0	1.0	1.0	3.0	1.0
LK-6175160	757398000	506.0	5.0	511.0	646.0	289.0	210.0	1.0	1.0	2.0	1.0
LK-6175165	757398000	555.0	5.0	560.0	709.0	318.0	231.0	1.0	1.0	3.0	1.0
LK-6175170	757398000	873.0	9.0	882.0	1115.0	500.0	363.0	2.0	2.0	4.0	2.0
LK-6175175	757398000	346.0	3.0	349.0	442.0	198.0	144.0	1.0	1.0	2.0	1.0
LK-6175180	757398000	475.0	5.0	480.0	607.0	272.0	198.0	1.0	1.0	2.0	1.0
LK-6175185	757398000	605.0	6.0	611.0	772.0	346.0	252.0	1.0	1.0	3.0	1.0
LK-6175190	757398000	548.0	5.0	553.0	700.0	313.0	228.0	1.0	1.0	3.0	1.0
LK-6175195	757398000	376.0	4.0	380.0	481.0	215.0	157.0	1.0	1.0	2.0	1.0
LK-6175200	757398000	633.0	6.0	639.0	808.0	362.0	263.0	1.0	1.0	3.0	1.0
LK-6175205	757398000	405.0	4.0	409.0	517.0	232.0	169.0	1.0	1.0	2.0	1.0
LK-6175210	757398000	459.0	4.0	464.0	587.0	263.0	191.0	1.0	1.0	2.0	1.0
LK-6175215	757398000	360.0	4.0	364.0	460.0	206.0	150.0	1.0	1.0	2.0	1.0
LK-6178005	757399200	502.0	6.0	508.0	647.0	316.0	180.0	1.0	1.0	2.0	1.0
LK-6178010	757399200	946.0	12.0	958.0	1220.0	596.0	340.0	3.0	2.0	4.0	2.0
LK-6178015	757399200	603.0	7.0	611.0	778.0	380.0	216.0	2.0	1.0	3.0	1.0
LK-6178020	757399200	632.0	8.0	640.0	815.0	398.0	227.0	2.0	1.0	3.0	1.0
LK-6178025	757399200	1048.0	13.0	1061.0	1351.0	660.0	376.0	3.0	2.0	4.0	2.0
LK-6178030	757399200	464.0	6.0	470.0	599.0	293.0	167.0	1.0	1.0	2.0	1.0
LK-6178035	757399200	464.0	6.0	470.0	599.0	293.0	167.0	1.0	1.0	2.0	1.0
LK-6178040	757399200	451.0	6.0	456.0	581.0	284.0	162.0	1.0	1.0	2.0	1.0
LK-6178045	757399200	370.0	5.0	375.0	477.0	233.0	133.0	1.0	1.0	2.0	1.0
LK-6178050	757399200	542.0	7.0	549.0	699.0	342.0	195.0	2.0	1.0	2.0	1.0
LK-6178055	757399200	673.0	8.0	681.0	868.0	424.0	241.0	2.0	1.0	3.0	1.0
LK-6178060	757399200	342.0	4.0	346.0	441.0	216.0	123.0	1.0	1.0	1.0	1.0
LK-6178065	757399200	522.0	6.0	529.0	673.0	329.0	187.0	1.0	1.0	2.0	1.0
LK-6178070	757399200	422.0	5.0	428.0	545.0	266.0	152.0	1.0	1.0	2.0	1.0
LK-6178075	757399200	505.0	6.0	511.0	651.0	318.0	181.0	1.0	1.0	2.0	1.0
LK-6178080	757399200	623.0	8.0	630.0	803.0	392.0	223.0	2.0	1.0	3.0	1.0
LK-6178085	757399200	550.0	7.0	556.0	709.0	346.0	197.0	2.0	1.0	2.0	1.0
LK-6178090	757399200	363.0	4.0	367.0	468.0	229.0	130.0	1.0	1.0	2.0	1.0
LK-6178095	757399200	594.0	7.0	601.0	766.0	374.0	213.0	2.0	1.0	2.0	1.0
LK-6178100	757399200	635.0	8.0	643.0	819.0	400.0	228.0	2.0	1.0	3.0	1.0
LK-6178105	757399200	295.0	4.0	299.0	381.0	186.0	106.0	1.0	1.0	1.0	1.0
LK-6178110	757399200	467.0	6.0	473.0	602.0	294.0	168.0	1.0	1.0	2.0	1.0
LK-6178115	757399200	631.0	8.0	638.0	813.0	397.0	226.0	2.0	1.0	3.0	1.0
LK-6178120	757399200	699.0	9.0	708.0	901.0	440.0	251.0	2.0	1.0	3.0	1.0
LK-6178125	757399200	643.0	8.0	651.0	829.0	405.0	231.0	2.0	1.0	3.0	1.0
LK-6178130	757399200	401.0	5.0	405.0	516.0	252.0	144.0	1.0	1.0	2.0	1.0
LK-6178135	757399200	512.0	6.0	518.0	660.0	323.0	184.0	1.0	1.0	2.0	1.0
LK-6178140	757399200	350.0	4.0	355.0	452.0	221.0	126.0	1.0	1.0	1.0	1.0
LK-6178145	757399200	572.0	7.0	579.0	737.0	360.0	205.0	2.0	1.0	2.0	1.0
LK-6178150	757399200	637.0	8.0	645.0	821.0	401.0	229.0	2.0	1.0	3.0	1.0
LK-6178155	757399200	571.0	7.0	578.0	737.0	360.0	205.0	2.0	1.0	2.0	1.0
LK-6178160	757399200	530.0	6.0	536.0	683.0	334.0	190.0	2.0	1.0	2.0	1.0
LK-6178165	757399200	789.0	10.0	798.0	1017.0	497.0	283.0	2.0	2.0	3.0	1.0
LK-6178170	757399200	453.0	6.0	459.0	584.0	286.0	163.0	1.0	1.0	2.0	1.0
LK-6178175	757399200	391.0	5.0	396.0	504.0	246.0	140.0	1.0	1.0	2.0	1.0
LK-6178180	757399200	661.0	8.0	669.0	853.0	417.0	237.0	2.0	1.0	3.0	1.0
LK-6178185	757399200	568.0	7.0	575.0	732.0	358.0	204.0	2.0	1.0	2.0	1.0
LK-6178190	757399200	815.0	10.0	825.0	1051.0	513.0	292.0	2.0	2.0	3.0	2.0
LK-6178195	757399200	787.0	10.0	797.0	1015.0	496.0	282.0	2.0	2.0	3.0	1.0
LK-6178200	757399200	447.0	5.0	452.0	576.0	282.0	160.0	1.0	1.0	2.0	1.0
LK-6178205	757399200	742.0	9.0	751.0	956.0	467.0	266.0	2.0	2.0	3.0	1.0
LK-6178210	757399200	417.0	5.0	422.0	538.0	263.0	150.0	1.0	1.0	2.0	1.0
LK-6178215	757399200	438.0	5.0	444.0	565.0	276.0	157.0	1.0	1.0	2.0	1.0
LK-6178220	757399200	586.0	7.0	593.0	756.0	369.0	210.0	2.0	1.0	2.0	1.0
LK-6178225	757399200	906.0	11.0	917.0	1168.0	571.0	325.0	3.0	2.0	4.0	2.0
LK-6178230	757399200	343.0	4.0	347.0	442.0	216.0	123.0	1.0	1.0	1.0	1.0
LK-6178235	757399200	291.0	4.0	294.0	375.0	183.0	104.0	1.0	1.0	1.0	1.0
LK-6178240	757399200	368.0	4.0	372.0	474.0	232.0	132.0	1.0	1.0	2.0	1.0
LK-6178245	757399200	481.0	6.0	487.0	621.0	303.0	173.0	1.0	1.0	2.0	1.0
LK-6178250	757399200	704.0	9.0	712.0	908.0	443.0	253.0	2.0	2.0	3.0	1.0
LK-6178255	757399200	1251.0	15.0	1266.0	1613.0	788.0	449.0	4.0	3.0	5.0	2.0
LK-6178260	757399200	897.0	11.0	908.0	1157.0	565.0	322.0	3.0	2.0	4.0	2.0
LK-6178265	757399200	1034.0	13.0	1047.0	1333.0	652.0	371.0	3.0	2.0	4.0	2.0
LK-6178270	757399200	333.0	4.0	337.0	429.0	210.0	119.0	1.0	1.0	1.0	1.0
LK-6178275	757399200	1011.0	12.0	1023.0	1304.0	637.0	363.0	3.0	2.0	4.0	2.0
LK-6178280	757399200	532.0	7.0	539.0	686.0	335.0	191.0	2.0	1.0	2.0	1.0
LK-6178285	757399200	420.0	5.0	425.0	542.0	265.0	151.0	1.0	1.0	2.0	1.0
LK-6178290	757399200	629.0	8.0	637.0	811.0	396.0	226.0	2.0	1.0	3.0	1.0
LK-6178295	757399200	466.0	6.0	472.0	602.0	294.0	167.0	1.0	1.0	2.0	1.0
LK-6178300	757399200	402.0	5.0	407.0	519.0	253.0	144.0	1.0	1.0	2.0	1.0
LK-6178305	757399200	598.0	7.0	605.0	771.0	377.0	215.0	2.0	1.0	3.0	1.0
LK-6178310	757399200	886.0	11.0	897.0	1143.0	558.0	318.0	3.0	2.0	4.0	2.0
LK-6178315	757399200	718.0	9.0	727.0	926.0	452.0	258.0	2.0	2.0	3.0	1.0
LK-6178320	757399200	767.0	9.0	777.0	989.0	483.0	275.0	2.0	2.0	3.0	1.0
LK-6178325	757399200	745.0	9.0	754.0	960.0	469.0	267.0	2.0	2.0	3.0	1.0
LK-6178330	757399200	1008.0	12.0	1020.0	1299.0	635.0	362.0	3.0	2.0	4.0	2.0
LK-6178335	757399200	838.0	10.0	848.0	1080.0	528.0	301.0	2.0	2.0	4.0	2.0
LK-6178340	757399200	489.0	6.0	495.0	631.0	308.0	176.0	1.0	1.0	2.0	1.0
LK-6178345	757399200	872.0	11.0	882.0	1124.0	549.0	313.0	2.0	2.0	4.0	2.0
LK-6178350	757399200	601.0	7.0	608.0	775.0	379.0	216.0	2.0	1.0	3.0	1.0
LK-6178355	757399200	722.0	9.0	731.0	931.0	455.0	259.0	2.0	2.0	3.0	1.0
LK-6178360	757399200	474.0	6.0	480.0	611.0	299.0	170.0	1.0	1.0	2.0	1.0
LK-6178365	757399200	830.0	10.0	840.0	1070.0	523.0	298.0	2.0	2.0	3.0	2.0
LK-6178370	757399200	646.0	8.0	654.0	834.0	407.0	232.0	2.0	1.0	3.0	1.0
LK-6178375	757399200	865.0	11.0	876.0	1116.0	545.0	311.0	2.0	2.0	4.0	2.0
LK-6178380	757399200	952.0	12.0	964.0	1228.0	600.0	342.0	3.0	2.0	4.0	2.0
LK-6178385	757399200	866.0	11.0	877.0	1117.0	546.0	311.0	2.0	2.0	4.0	2.0
LK-6178390	757399200	427.0	5.0	432.0	551.0	269.0	153.0	1.0	1.0	2.0	1.0
LK-6178395	757399200	469.0	6.0	475.0	605.0	296.0	168.0	1.0	1.0	2.0	1.0
LK-6178400	757399200	671.0	8.0	679.0	866.0	423.0	241.0	2.0	1.0	3.0	1.0
LK-6178405	757399200	434.0	5.0	439.0	559.0	273.0	156.0	1.0	1.0	2.0	1.0
LK-6178410	757399200	681.0	8.0	689.0	878.0	429.0	244.0	2.0	1.0	3.0	1.0
LK-6178415	757399200	499.0	6.0	505.0	643.0	314.0	179.0	1.0	1.0	2.0	1.0
LK-6178420	757399200	642.0	8.0	650.0	828.0	405.0	230.0	2.0	1.0	3.0	1.0
LK-6178425	757399200	732.0	9.0	741.0	943.0	461.0	263.0	2.0	2.0	3.0	1.0
LK-6178430	757399200	529.0	6.0	536.0	683.0	334.0	190.0	2.0	1.0	2.0	1.0
LK-6178435	757399200	532.0	7.0	538.0	685.0	335.0	191.0	2.0	1.0	2.0	1.0
LK-6181005	757398900	641.0	9.0	651.0	855.0	378.0	255.0	2.0	2.0	3.0	1.0
LK-6181010	757398900	865.0	12.0	877.0	1153.0	509.0	344.0	3.0	3.0	4.0	2.0
LK-6181015	757398900	640.0	9.0	649.0	853.0	377.0	255.0	2.0	2.0	3.0	1.0
LK-6181020	757398900	218.0	3.0	221.0	290.0	128.0	87.0	1.0	1.0	1.0	0.0
LK-6181025	757398900	340.0	5.0	345.0	454.0	200.0	135.0	1.0	1.0	2.0	1.0
LK-6181030	757398900	419.0	6.0	425.0	559.0	247.0	167.0	1.0	1.0	2.0	1.0
LK-6181035	757398900	347.0	5.0	352.0	463.0	205.0	138.0	1.0	1.0	2.0	1.0
LK-6181040	757398900	328.0	5.0	332.0	437.0	193.0	130.0	1.0	1.0	2.0	1.0
LK-6181045	757398900	668.0	10.0	678.0	891.0	394.0	266.0	2.0	2.0	3.0	1.0
LK-6181050	757398900	506.0	7.0	513.0	674.0	298.0	201.0	2.0	1.0	2.0	1.0
LK-6181055	757398900	514.0	7.0	521.0	685.0	302.0	204.0	2.0	1.0	2.0	1.0
LK-6181060	757398900	368.0	5.0	373.0	490.0	217.0	146.0	1.0	1.0	2.0	1.0
LK-6181065	757398900	435.0	6.0	441.0	579.0	256.0	173.0	1.0	1.0	2.0	1.0
LK-6181070	757398900	883.0	13.0	895.0	1177.0	520.0	351.0	3.0	3.0	4.0	2.0
LK-6181075	757398900	388.0	6.0	393.0	517.0	228.0	154.0	1.0	1.0	2.0	1.0
LK-6181080	757398900	245.0	3.0	249.0	327.0	145.0	98.0	1.0	1.0	1.0	1.0
LK-6181085	757398900	236.0	3.0	240.0	315.0	139.0	94.0	1.0	1.0	1.0	1.0
LK-6181090	757398900	355.0	5.0	360.0	473.0	209.0	141.0	1.0	1.0	2.0	1.0
LK-6181095	757398900	301.0	4.0	306.0	402.0	178.0	120.0	1.0	1.0	1.0	1.0
LK-6181100	757398900	1082.0	15.0	1097.0	1442.0	637.0	430.0	4.0	3.0	5.0	2.0
LK-6181105	757398900	267.0	4.0	271.0	356.0	157.0	106.0	1.0	1.0	1.0	1.0
LK-6181110	757398900	380.0	5.0	385.0	506.0	224.0	151.0	1.0	1.0	2.0	1.0
LK-6181115	757398900	405.0	6.0	411.0	540.0	239.0	161.0	1.0	1.0	2.0	1.0
LK-6181120	757398900	521.0	7.0	529.0	695.0	307.0	207.0	2.0	2.0	2.0	1.0
LK-6181125	757398900	369.0	5.0	374.0	492.0	217.0	147.0	1.0	1.0	2.0	1.0
LK-6181130	757398900	250.0	4.0	254.0	333.0	147.0	100.0	1.0	1.0	1.0	1.0
LK-6181135	757398900	207.0	3.0	210.0	276.0	122.0	82.0	1.0	1.0	1.0	0.0
LK-6181140	757398900	356.0	5.0	361.0	475.0	210.0	142.0	1.0	1.0	2.0	1.0
LK-6181145	757398900	327.0	5.0	332.0	436.0	193.0	130.0	1.0	1.0	2.0	1.0
LK-6181150	757398900	240.0	3.0	243.0	320.0	141.0	95.0	1.0	1.0	1.0	1.0
LK-6181155	757398900	388.0	6.0	393.0	517.0	228.0	154.0	1.0	1.0	2.0	1.0
LK-6181160	757398900	906.0	13.0	919.0	1207.0	534.0	360.0	3.0	3.0	4.0	2.0
LK-6181165	757398900	291.0	4.0	295.0	388.0	171.0	116.0	1.0	1.0	1.0	1.0
LK-6181170	757398900	281.0	4.0	285.0	375.0	166.0	112.0	1.0	1.0	1.0	1.0
LK-6181175	757398900	534.0	8.0	541.0	712.0	314.0	212.0	2.0	2.0	3.0	1.0
LK-6181180	757398900	424.0	6.0	430.0	565.0	250.0	169.0	1.0	1.0	2.0	1.0
LK-6181185	757398900	435.0	6.0	441.0	579.0	256.0	173.0	1.0	1.0	2.0	1.0
LK-6181190	757398900	457.0	7.0	464.0	610.0	269.0	182.0	2.0	1.0	2.0	1.0
LK-6181195	757398900	466.0	7.0	473.0	622.0	275.0	186.0	2.0	1.0	2.0	1.0
LK-6181200	757398900	384.0	5.0	389.0	511.0	226.0	153.0	1.0	1.0	2.0	1.0
LK-6181205	757398900	353.0	5.0	358.0	470.0	208.0	140.0	1.0	1.0	2.0	1.0
LK-6181210	757398900	860.0	12.0	873.0	1147.0	507.0	342.0	3.0	3.0	4.0	2.0
LK-6181215	757398900	281.0	4.0	285.0	374.0	165.0	112.0	1.0	1.0	1.0	1.0
LK-6181220	757398900	412.0	6.0	418.0	550.0	243.0	164.0	1.0	1.0	2.0	1.0
LK-6181225	757398900	709.0	10.0	719.0	945.0	417.0	282.0	2.0	2.0	3.0	2.0
LK-6181230	757398900	736.0	10.0	746.0	981.0	433.0	293.0	2.0	2.0	3.0	2.0
LK-6181235	757398900	456.0	6.0	462.0	607.0	268.0	181.0	1.0	1.0	2.0	1.0
LK-6181240	757398900	341.0	5.0	346.0	454.0	201.0	136.0	1.0	1.0	2.0	1.0
LK-6181245	757398900	558.0	8.0	566.0	744.0	329.0	222.0	2.0	2.0	3.0	1.0
LK-6181250	757398900	313.0	4.0	318.0	417.0	184.0	125.0	1.0	1.0	1.0	1.0
LK-6181255	757398900	397.0	6.0	403.0	530.0	234.0	158.0	1.0	1.0	2.0	1.0
LK-6181260	757398900	278.0	4.0	282.0	370.0	164.0	111.0	1.0	1.0	1.0	1.0
LK-6181265	757398900	575.0	8.0	584.0	767.0	339.0	229.0	2.0	2.0	3.0	1.0
LK-6181270	757398900	374.0	5.0	379.0	498.0	220.0	149.0	1.0	1.0	2.0	1.0
LK-6184005	757398900	333.0	5.0	338.0	444.0	196.0	132.0	1.0	1.0	2.0	1.0
LK-6184010	757398900	262.0	4.0	266.0	350.0	154.0	104.0	1.0	1.0	1.0	1.0
LK-6184015	757398900	349.0	5.0	354.0	466.0	206.0	139.0	1.0	1.0	2.0	1.0
LK-6184020	757398900	435.0	6.0	441.0	580.0	256.0	173.0	1.0	1.0	2.0	1.0
LK-6184025	757398900	307.0	4.0	311.0	409.0	181.0	122.0	1.0	1.0	1.0	1.0
LK-6184030	757398900	445.0	6.0	451.0	593.0	262.0	177.0	1.0	1.0	2.0	1.0
LK-6184035	757398900	324.0	5.0	329.0	432.0	191.0	129.0	1.0	1.0	2.0	1.0
LK-6184040	757398900	377.0	5.0	383.0	503.0	222.0	150.0	1.0	1.0	2.0	1.0
LK-6184045	757398900	304.0	4.0	308.0	405.0	179.0	121.0	1.0	1.0	1.0	1.0
LK-6184050	757398900	266.0	4.0	270.0	355.0	157.0	106.0	1.0	1.0	1.0	1.0
LK-6184055	757398900	375.0	5.0	381.0	500.0	221.0	149.0	1.0	1.0	2.0	1.0
LK-6184060	757398900	403.0	6.0	409.0	537.0	237.0	160.0	1.0	1.0	2.0	1.0
LK-6184065	757398900	317.0	5.0	321.0	422.0	186.0	126.0	1.0	1.0	1.0	1.0
LK-6184070	757398900	343.0	5.0	347.0	457.0	202.0	136.0	1.0	1.0	2.0	1.0
LK-6184075	757398900	406.0	6.0	412.0	541.0	239.0	162.0	1.0	1.0	2.0	1.0
LK-6184080	757398900	341.0	5.0	346.0	454.0	201.0	136.0	1.0	1.0	2.0	1.0
LK-6184085	757398900	316.0	5.0	321.0	421.0	186.0	126.0	1.0	1.0	1.0	1.0
LK-6184090	757398900	388.0	6.0	393.0	517.0	228.0	154.0	1.0	1.0	2.0	1.0
LK-6184095	757398900	304.0	4.0	308.0	405.0	179.0	121.0	1.0	1.0	1.0	1.0
LK-6184100	757398900	691.0	10.0	700.0	921.0	407.0	275.0	2.0	2.0	3.0	1.0
LK-6184105	757398900	359.0	5.0	364.0	478.0	211.0	143.0	1.0	1.0	2.0	1.0
LK-6184110	757398900	457.0	7.0	463.0	609.0	269.0	182.0	1.0	1.0	2.0	1.0
LK-6184115	757398900	227.0	3.0	230.0	303.0	134.0	90.0	1.0	1.0	1.0	0.0
LK-6184120	757398900	265.0	4.0	269.0	353.0	156.0	105.0	1.0	1.0	1.0	1.0
LK-6184125	757398900	645.0	9.0	654.0	860.0	380.0	257.0	2.0	2.0	3.0	1.0
LK-6184130	757398900	335.0	5.0	340.0	447.0	197.0	133.0	1.0	1.0	2.0	1.0
LK-6184135	757398900	446.0	6.0	453.0	595.0	263.0	178.0	1.0	1.0	2.0	1.0
LK-6184140	757398900	342.0	5.0	347.0	456.0	201.0	136.0	1.0	1.0	2.0	1.0
LK-6184145	757398900	333.0	5.0	338.0	444.0	196.0	132.0	1.0	1.0	2.0	1.0
LK-6184150	757398900	328.0	5.0	332.0	437.0	193.0	130.0	1.0	1.0	2.0	1.0
LK-6184155	757398900	457.0	7.0	464.0	610.0	269.0	182.0	2.0	1.0	2.0	1.0
LK-6184160	757398900	328.0	5.0	332.0	437.0	193.0	130.0	1.0	1.0	2.0	1.0
LK-6184165	757398900	449.0	6.0	456.0	599.0	265.0	179.0	1.0	1.0	2.0	1.0
LK-6184170	757398900	286.0	4.0	290.0	382.0	169.0	114.0	1.0	1.0	1.0	1.0
LK-6184175	757398900	791.0	11.0	802.0	1054.0	466.0	315.0	3.0	2.0	4.0	2.0
LK-6184180	757398900	544.0	8.0	552.0	725.0	320.0	216.0	2.0	2.0	3.0	1.0
LK-6184185	757398900	420.0	6.0	426.0	560.0	248.0	167.0	1.0	1.0	2.0	1.0
LK-6184190	757398900	436.0	6.0	442.0	581.0	257.0	173.0	1.0	1.0	2.0	1.0
LK-6184195	757398900	891.0	13.0	904.0	1188.0	525.0	355.0	3.0	3.0	4.0	2.0
LK-6184200	757398900	854.0	12.0	866.0	1139.0	503.0	340.0	3.0	2.0	4.0	2.0
LK-6184205	757398900	263.0	4.0	267.0	351.0	155.0	105.0	1.0	1.0	1.0	1.0
LK-6184210	757398900	530.0	8.0	538.0	706.0	312.0	211.0	2.0	2.0	2.0	1.0
LK-6184215	757398900	750.0	11.0	760.0	1000.0	442.0	298.0	2.0	2.0	4.0	2.0
LK-6184220	757398900	247.0	4.0	251.0	329.0	146.0	98.0	1.0	1.0	1.0	1.0
LK-6184225	757398900	611.0	9.0	620.0	815.0	360.0	243.0	2.0	2.0	3.0	1.0
LK-6184230	757398900	387.0	6.0	393.0	516.0	228.0	154.0	1.0	1.0	2.0	1.0
LK-6184235	757398900	294.0	4.0	298.0	392.0	173.0	117.0	1.0	1.0	1.0	1.0
LK-6184240	757398900	358.0	5.0	363.0	477.0	211.0	142.0	1.0	1.0	2.0	1.0
LK-6184245	757398900	263.0	4.0	267.0	351.0	155.0	105.0	1.0	1.0	1.0	1.0
LK-6184250	757398900	288.0	4.0	292.0	383.0	169.0	114.0	1.0	1.0	1.0	1.0
LK-6184255	757398900	357.0	5.0	362.0	476.0	210.0	142.0	1.0	1.0	2.0	1.0
LK-6184260	757398900	539.0	8.0	547.0	719.0	318.0	215.0	2.0	2.0	3.0	1.0
LK-6184265	757398900	605.0	9.0	613.0	806.0	356.0	241.0	2.0	2.0	3.0	1.0
LK-6184270	757398900	793.0	11.0	805.0	1058.0	467.0	316.0	3.0	2.0	4.0	2.0
LK-6184275	757398900	659.0	9.0	668.0	879.0	388.0	262.0	2.0	2.0	3.0	1.0
LK-6184280	757398900	355.0	5.0	360.0	473.0	209.0	141.0	1.0	1.0	2.0	1.0
LK-6184285	757398900	520.0	7.0	527.0	693.0	306.0	207.0	2.0	2.0	2.0	1.0
LK-6184290	757398900	263.0	4.0	267.0	351.0	155.0	105.0	1.0	1.0	1.0	1.0
LK-6184295	757398900	304.0	4.0	309.0	406.0	179.0	121.0	1.0	1.0	1.0	1.0
LK-6184300	757398900	426.0	6.0	432.0	568.0	251.0	170.0	1.0	1.0	2.0	1.0
LK-6184305	757398900	377.0	5.0	382.0	502.0	222.0	150.0	1.0	1.0	2.0	1.0
LK-6184310	757398900	314.0	4.0	318.0	419.0	185.0	125.0	1.0	1.0	1.0	1.0
LK-6184315	757398900	306.0	4.0	311.0	408.0	180.0	122.0	1.0	1.0	1.0	1.0
LK-6184320	757398900	385.0	5.0	390.0	513.0	227.0	153.0	1.0	1.0	2.0	1.0
LK-6184325	757398900	502.0	7.0	509.0	669.0	296.0	200.0	2.0	1.0	2.0	1.0
LK-6184330	757398900	321.0	5.0	326.0	428.0	189.0	128.0	1.0	1.0	2.0	1.0
LK-6187005	757396020	265.0	4.0	269.0	361.0	151.0	110.0	1.0	1.0	1.0	1.0
LK-6187010	757396020	284.0	4.0	288.0	386.0	162.0	118.0	1.0	1.0	1.0	1.0
LK-6187015	757396020	231.0	4.0	234.0	314.0	132.0	96.0	1.0	1.0	1.0	1.0
LK-6187020	757396020	237.0	4.0	240.0	322.0	135.0	98.0	1.0	1.0	1.0	1.0
LK-6187025	757396020	394.0	6.0	400.0	536.0	225.0	163.0	2.0	1.0	2.0	1.0
LK-6187030	757396020	183.0	3.0	186.0	249.0	104.0	76.0	1.0	0.0	1.0	0.0
LK-6187035	757396020	161.0	3.0	164.0	219.0	92.0	67.0	1.0	0.0	1.0	0.0
LK-6187040	757396020	173.0	3.0	176.0	235.0	99.0	72.0	1.0	0.0	1.0	0.0
LK-6187045	757396020	85.0	1.0	86.0	115.0	48.0	35.0	0.0	0.0	0.0	0.0
LK-6187050	757396020	229.0	4.0	233.0	312.0	131.0	95.0	1.0	1.0	1.0	1.0
LK-6187055	757396020	119.0	2.0	121.0	162.0	68.0	49.0	0.0	0.0	1.0	0.0
LK-6187060	757396020	211.0	3.0	214.0	287.0	120.0	87.0	1.0	1.0	1.0	0.0
LK-6187065	757396020	171.0	3.0	173.0	232.0	97.0	71.0	1.0	0.0	1.0	0.0
LK-6187070	757396020	126.0	2.0	128.0	171.0	72.0	52.0	1.0	0.0	1.0	0.0
LK-6187075	757396020	155.0	2.0	157.0	210.0	88.0	64.0	1.0	0.0	1.0	0.0
LK-6187080	757396020	130.0	2.0	132.0	177.0	74.0	54.0	1.0	0.0	1.0	0.0
LK-6187085	757396020	105.0	2.0	107.0	143.0	60.0	44.0	0.0	0.0	1.0	0.0
LK-6187090	757396020	131.0	2.0	133.0	179.0	75.0	54.0	1.0	0.0	1.0	0.0
LK-6187095	757396020	164.0	3.0	167.0	223.0	94.0	68.0	1.0	0.0	1.0	0.0
LK-6187100	757396020	164.0	3.0	166.0	223.0	93.0	68.0	1.0	0.0	1.0	0.0
LK-6187105	757396020	187.0	3.0	190.0	254.0	107.0	78.0	1.0	0.0	1.0	0.0
LK-6187110	757396020	206.0	3.0	210.0	281.0	118.0	86.0	1.0	1.0	1.0	0.0
LK-6187115	757396020	374.0	6.0	380.0	509.0	214.0	155.0	2.0	1.0	2.0	1.0
LK-6187120	757396020	261.0	4.0	265.0	355.0	149.0	108.0	1.0	1.0	1.0	1.0
LK-6187125	757396020	121.0	2.0	123.0	165.0	69.0	50.0	0.0	0.0	1.0	0.0
LK-6187130	757396020	172.0	3.0	175.0	235.0	98.0	72.0	1.0	0.0	1.0	0.0
LK-6187135	757396020	129.0	2.0	131.0	175.0	74.0	53.0	1.0	0.0	1.0	0.0
LK-6187140	757396020	152.0	2.0	154.0	207.0	87.0	63.0	1.0	0.0	1.0	0.0
LK-6187145	757396020	200.0	3.0	203.0	273.0	114.0	83.0	1.0	1.0	1.0	0.0
LK-6187150	757396020	294.0	5.0	298.0	400.0	168.0	122.0	1.0	1.0	2.0	1.0
LK-6187155	757396020	234.0	4.0	238.0	319.0	134.0	97.0	1.0	1.0	1.0	1.0
LK-6187160	757396020	198.0	3.0	201.0	270.0	113.0	82.0	1.0	1.0	1.0	0.0
LK-6187165	757396020	107.0	2.0	108.0	145.0	61.0	44.0	0.0	0.0	1.0	0.0
LK-6187170	757396020	191.0	3.0	194.0	259.0	109.0	79.0	1.0	1.0	1.0	0.0
LK-6187175	757396020	121.0	2.0	123.0	165.0	69.0	50.0	0.0	0.0	1.0	0.0
