entity_id	valid	rejected	polled	electors	IND1	EPRLF	SLMC	IND2	PA	TULF	UNP	DPLF	IND3	NSSP	TELO	IND4	SLPF	IND5	MEP	SMBP	PFF	IND 1	DWC	TKLO
LK-2124180	211.0	14.0	225.0	266.0				0.0	101.0		108.0						1.0		1.0			0.0		
LK-2124195	211.0	14.0	225.0	266.0				0.0	101.0		108.0						1.0		1.0			0.0		
LK-2124265	211.0	14.0	225.0	266.0				0.0	101.0		108.0						1.0		1.0			0.0		
LK-7151145	211.0	11.0	221.0	270.0					117.0		90.0						2.0		1.0					
LK-2134255	211.0	10.0	221.0	274.0				0.0	93.0		115.0						1.0		1.0			0.0		
LK-7124020	211.0	8.0	219.0	267.0					117.0		92.0						1.0		0.0					
LK-2306215	211.0	12.0	223.0	265.0	0.0				88.0		121.0						1.0		0.0					
LK-2215220	211.0	13.0	223.0	283.0	1.0				99.0		108.0						2.0							
LK-2139225	211.0	11.0	222.0	272.0				0.0	104.0		104.0						1.0		2.0			0.0		
LK-6154080	211.0	9.0	220.0	279.0					104.0		104.0						2.0		1.0					
LK-2136315	211.0	10.0	220.0	271.0				0.0	107.0		100.0						2.0		1.0			0.0		
LK-7118065	211.0	9.0	220.0	282.0					115.0		91.0						4.0		1.0					
LK-2309285	211.0	13.0	224.0	270.0	5.0				92.0		114.0						0.0		0.0					
LK-2309605	211.0	13.0	223.0	269.0	5.0				91.0		113.0						0.0		0.0					
LK-2230180	211.0	14.0	225.0	281.0	2.0				97.0		111.0						1.0							
LK-2233130	211.0	14.0	225.0	280.0	2.0				97.0		111.0						1.0							
LK-6118010	211.0	10.0	220.0	265.0					117.0		92.0						1.0		1.0					
LK-9109015	211.0	10.0	221.0	266.0	1.0			0.0	114.0		93.0		0.0				1.0		2.0					
LK-3124055	211.0	11.0	222.0	269.0					121.0		86.0						2.0		1.0		0.0			
LK-3318140	211.0	11.0	222.0	280.0	1.0			0.0	115.0		79.0						14.0		2.0	0.0	0.0			
LK-1209470	211.0	8.0	219.0	260.0					111.0		98.0						2.0							
LK-2206020	211.0	12.0	223.0	275.0	2.0				110.0		97.0						2.0							
LK-4418020	210.0	17.0	227.0	700.0	5.0	14.0	14.0	1.0	47.0	17.0	43.0	68.0	0.0	0.0										
LK-2134175	210.0	10.0	220.0	273.0				0.0	93.0		115.0						1.0		1.0			0.0		
LK-5218030	210.0	12.0	222.0	284.0	2.0		120.0		5.0	24.0	54.0				5.0		0.0							
LK-8206045	210.0	22.0	233.0	276.0	0.0			0.0	101.0		101.0		0.0			6.0	2.0	0.0						
LK-8206120	210.0	22.0	232.0	275.0	0.0			0.0	100.0		100.0		0.0			6.0	2.0	0.0						
LK-8130110	210.0	17.0	227.0	277.0	0.0			5.0	97.0		103.0						3.0		1.0					
LK-6149005	210.0	8.0	219.0	270.0					101.0		107.0						1.0		1.0					
LK-6166165	210.0	8.0	218.0	269.0					100.0		107.0						1.0		1.0					
LK-6187160	210.0	8.0	219.0	270.0					101.0		107.0						1.0		1.0					
LK-6187305	210.0	8.0	219.0	270.0					101.0		107.0						1.0		1.0					
LK-5124040	210.0	23.0	233.0	305.0	4.0	9.0	0.0	0.0	41.0	112.0	11.0				31.0									
LK-6154085	210.0	9.0	219.0	278.0					104.0		103.0						2.0		1.0					
LK-6154265	210.0	9.0	219.0	277.0					104.0		103.0						2.0		1.0					
LK-8106060	210.0	14.0	224.0	270.0	0.0			0.0	77.0		129.0						1.0		1.0					
LK-2233055	210.0	14.0	225.0	280.0	2.0				96.0		111.0						1.0							
LK-3221085	210.0	9.0	219.0	293.0					131.0		72.0						6.0		1.0					
LK-6127365	210.0	11.0	220.0	268.0					107.0		101.0						2.0		0.0					
LK-6233245	210.0	9.0	219.0	283.0					109.0		99.0						1.0		1.0					
LK-1115300	210.0	10.0	220.0	275.0	0.0				70.0		97.0			0.0			2.0		40.0				0.0	0.0
LK-1212150	210.0	8.0	218.0	271.0					114.0		92.0						3.0							
LK-1212335	210.0	8.0	218.0	271.0					114.0		92.0						3.0							
LK-4139015	209.0	6.0	215.0	991.0	4.0	5.0	1.0	199.0																
LK-4412030	209.0	17.0	225.0	696.0	5.0	14.0	14.0	1.0	47.0	17.0	43.0	68.0	0.0	0.0										
LK-2124050	209.0	14.0	223.0	264.0				0.0	100.0		107.0						1.0		1.0			0.0		
LK-8127130	209.0	17.0	227.0	266.0	0.0			1.0	95.0		109.0						3.0		1.0					
LK-9203080	209.0	9.0	218.0	277.0					107.0		99.0						3.0							
LK-2215145	209.0	13.0	222.0	281.0	1.0				99.0		107.0						2.0							
LK-5136140	209.0	23.0	232.0	304.0	4.0	9.0	0.0	0.0	41.0	112.0	11.0				31.0									
LK-6160355	209.0	8.0	216.0	273.0					107.0		98.0						2.0		1.0					
LK-3136390	209.0	9.0	218.0	283.0					116.0		87.0						4.0		1.0		0.0			
LK-6115035	209.0	10.0	219.0	263.0					116.0		92.0						1.0		1.0					
LK-3324075	209.0	15.0	223.0	284.0	1.0			0.0	109.0		86.0						10.0		1.0	0.0	0.0			
LK-3315220	209.0	11.0	220.0	278.0	1.0			0.0	114.0		79.0						14.0		2.0	0.0	0.0			
LK-6236075	209.0	9.0	218.0	281.0					108.0		99.0						1.0		1.0					
LK-7163135	209.0	10.0	219.0	262.0					124.0		82.0						2.0		1.0					
LK-4412060	208.0	17.0	224.0	693.0	5.0	14.0	14.0	1.0	47.0	17.0	43.0	68.0	0.0	0.0										
LK-2124125	208.0	14.0	222.0	263.0				0.0	99.0		107.0						1.0		1.0			0.0		
LK-7130070	208.0	11.0	219.0	266.0					116.0		89.0						2.0		1.0					
LK-7136015	208.0	11.0	218.0	266.0					116.0		89.0						2.0		1.0					
LK-7136035	208.0	11.0	218.0	266.0					116.0		89.0						2.0		1.0					
LK-7160040	208.0	11.0	219.0	266.0					116.0		89.0						2.0		1.0					
LK-2103055	208.0	10.0	219.0	271.0				0.0	92.0		114.0						1.0		1.0			0.0		
LK-2103260	208.0	10.0	218.0	271.0				0.0	92.0		114.0						1.0		1.0			0.0		
LK-7154150	208.0	10.0	218.0	263.0					108.0		98.0						1.0		1.0					
LK-2306375	208.0	12.0	220.0	261.0	0.0				87.0		120.0						1.0		0.0					
LK-2127075	208.0	12.0	219.0	271.0				0.0	97.0		107.0						2.0		2.0			0.0		
LK-5118035	208.0	23.0	231.0	303.0	4.0	9.0	0.0	0.0	41.0	111.0	11.0				31.0									
LK-6151120	208.0	9.0	217.0	274.0					103.0		102.0						2.0		1.0					
LK-6230055	208.0	9.0	217.0	280.0					108.0		98.0						1.0		1.0					
LK-1318220	208.0	9.0	217.0	267.0					115.0		88.0						2.0		2.0		0.0			
LK-1212195	208.0	8.0	216.0	269.0					113.0		92.0						3.0							
LK-7130085	207.0	11.0	218.0	266.0					116.0		89.0						2.0		1.0					
LK-2118105	207.0	13.0	219.0	253.0				0.0	98.0		107.0						1.0		0.0			0.0		
LK-7121145	207.0	8.0	215.0	262.0					115.0		91.0						1.0		0.0					
LK-2306135	207.0	12.0	219.0	260.0	0.0				86.0		120.0						1.0		0.0					
LK-2151160	207.0	13.0	221.0	269.0				0.0	91.0		114.0						1.0		1.0			0.0		
LK-2233360	207.0	14.0	221.0	276.0	2.0				95.0		109.0						1.0							
LK-6206020	207.0	12.0	219.0	305.0					110.0		96.0						1.0		0.0					
LK-9139105	207.0	10.0	217.0	246.0	1.0			0.0	103.0		102.0		0.0				1.0		0.0					
LK-9115105	207.0	14.0	221.0	257.0	1.0			0.0	99.0		105.0		0.0				1.0		0.0					
LK-1115020	207.0	10.0	217.0	271.0	0.0				69.0		96.0			0.0			2.0		40.0				0.0	0.0
LK-4103065	206.0	6.0	212.0	979.0	4.0	5.0	1.0	197.0																
LK-2134200	206.0	10.0	216.0	268.0				0.0	91.0		112.0						1.0		1.0			0.0		
LK-8119025	206.0	22.0	228.0	272.0	0.0			1.0	77.0		126.0						1.0		0.0					
LK-2118245	206.0	13.0	218.0	251.0				0.0	98.0		107.0						1.0		0.0			0.0		
LK-5309025	206.0	13.0	219.0	311.0	0.0	1.0	11.0		98.0	10.0	83.0				2.0		2.0							
LK-5321035	206.0	13.0	219.0	311.0	0.0	1.0	11.0		98.0	10.0	83.0				2.0		2.0							
LK-5221065	206.0	8.0	214.0	270.0	2.0		122.0		3.0	34.0	41.0				4.0		0.0							
LK-5230030	206.0	8.0	214.0	270.0	2.0		122.0		3.0	34.0	41.0				4.0		0.0							
LK-2209125	206.0	14.0	220.0	255.0	2.0				108.0		94.0						1.0							
LK-7124185	206.0	8.0	213.0	260.0					114.0		90.0						1.0		0.0					
LK-2303450	206.0	12.0	218.0	264.0	7.0				75.0		123.0						1.0		0.0					
LK-6157195	206.0	9.0	215.0	273.0					102.0		102.0						2.0		1.0					
LK-2136190	206.0	10.0	216.0	266.0				0.0	105.0		98.0						2.0		1.0			0.0		
LK-8212025	206.0	22.0	228.0	266.0	0.0			0.0	114.0		84.0		0.0			5.0	2.0	0.0						
LK-6115150	206.0	10.0	216.0	260.0					114.0		91.0						1.0		1.0					
LK-6172015	206.0	8.0	214.0	260.0					102.0		102.0						1.0		1.0					
LK-6127090	206.0	11.0	217.0	263.0					105.0		99.0						2.0		0.0					
LK-6230050	206.0	9.0	215.0	278.0					107.0		97.0						1.0		1.0					
LK-6233040	206.0	9.0	215.0	278.0					107.0		97.0						1.0		1.0					
LK-2106235	206.0	11.0	216.0	266.0				0.0	100.0		103.0						1.0		1.0			0.0		
LK-2106295	206.0	11.0	216.0	266.0				0.0	100.0		103.0						1.0		1.0			0.0		
LK-4203035	205.0	13.0	218.0	627.0	1.0	21.0	67.0	20.0	2.0	13.0	28.0	51.0	1.0	0.0										
LK-2134055	205.0	10.0	215.0	267.0				0.0	91.0		112.0						1.0		1.0			0.0		
LK-5221040	205.0	8.0	213.0	269.0	2.0		121.0		3.0	34.0	41.0				4.0		0.0							
LK-8206145	205.0	22.0	226.0	268.0	0.0			0.0	98.0		98.0		0.0			6.0	2.0	0.0						
LK-7127005	205.0	8.0	213.0	259.0					114.0		90.0						1.0		0.0					
LK-6187330	205.0	8.0	213.0	263.0					98.0		104.0						1.0		1.0					
LK-2215105	205.0	12.0	217.0	275.0	1.0				97.0		105.0						2.0							
LK-6151095	205.0	9.0	214.0	271.0					102.0		101.0						2.0		1.0					
LK-8212060	205.0	22.0	227.0	266.0	0.0			0.0	114.0		84.0		0.0			5.0	2.0	0.0						
LK-2230255	205.0	14.0	219.0	272.0	2.0				94.0		108.0						1.0							
LK-2233005	205.0	14.0	219.0	272.0	2.0				94.0		108.0						1.0							
LK-6103140	205.0	8.0	214.0	253.0					116.0		87.0						2.0		1.0					
LK-3124180	205.0	10.0	216.0	261.0					118.0		84.0						2.0		1.0		0.0			
LK-3127070	205.0	10.0	216.0	261.0					118.0		84.0						2.0		1.0		0.0			
LK-6124305	205.0	10.0	215.0	262.0					104.0		98.0						2.0		0.0					
LK-6127315	205.0	10.0	215.0	262.0					104.0		98.0						2.0		0.0					
LK-1321365	205.0	10.0	215.0	278.0					111.0		88.0						4.0		2.0		0.0			
LK-5248070	205.0	13.0	218.0	279.0	7.0		82.0		23.0	39.0	48.0				6.0		0.0							
LK-5112190	205.0	15.0	220.0	325.0	1.0	5.0	51.0	1.0	19.0	73.0	36.0				18.0									
LK-4203050	204.0	13.0	217.0	624.0	1.0	21.0	67.0	20.0	2.0	13.0	28.0	51.0	1.0	0.0										
LK-7160135	204.0	11.0	214.0	261.0					114.0		87.0						2.0		1.0					
LK-5321050	204.0	13.0	217.0	309.0	0.0	1.0	11.0		97.0	10.0	82.0				2.0		2.0							
LK-5306050	204.0	11.0	215.0	354.0	2.0	2.0	30.0		27.0	97.0	30.0				14.0		1.0							
LK-2224030	204.0	14.0	217.0	252.0	2.0				107.0		93.0						1.0							
LK-5124035	204.0	23.0	227.0	297.0	4.0	9.0	0.0	0.0	40.0	109.0	10.0				30.0									
LK-2303005	204.0	12.0	216.0	261.0	7.0				74.0		122.0						1.0		0.0					
LK-2303425	204.0	12.0	216.0	261.0	7.0				74.0		122.0						1.0		0.0					
LK-2309345	204.0	12.0	217.0	261.0	5.0				89.0		110.0						0.0		0.0					
LK-3324140	204.0	14.0	218.0	278.0	1.0			0.0	107.0		84.0						10.0		1.0	0.0	0.0			
LK-6103155	204.0	8.0	213.0	252.0					115.0		87.0						2.0		1.0					
LK-3127250	204.0	10.0	214.0	260.0					117.0		83.0						2.0		1.0		0.0			
LK-7133020	203.0	11.0	214.0	261.0					113.0		87.0						2.0		1.0					
LK-2103315	203.0	10.0	213.0	264.0				0.0	90.0		111.0						1.0		1.0			0.0		
LK-6163400	203.0	13.0	216.0	276.0					103.0		97.0						3.0		1.0					
LK-5230060	203.0	8.0	211.0	266.0	2.0		120.0		3.0	33.0	40.0				4.0		0.0							
LK-7154040	203.0	10.0	213.0	257.0					106.0		95.0						1.0		1.0					
LK-2218090	203.0	12.0	215.0	272.0	1.0				96.0		104.0						2.0							
LK-5133165	203.0	23.0	225.0	295.0	4.0	9.0	0.0	0.0	40.0	109.0	10.0				30.0									
LK-2303415	203.0	12.0	215.0	260.0	7.0				73.0		121.0						1.0		0.0					
LK-2151220	203.0	13.0	217.0	264.0				0.0	90.0		112.0						1.0		1.0			0.0		
LK-3136155	203.0	9.0	211.0	274.0					113.0		85.0						4.0		1.0		0.0			
LK-9115100	203.0	13.0	216.0	251.0	1.0			0.0	97.0		103.0		0.0				1.0		0.0					
LK-3318245	203.0	11.0	214.0	270.0	1.0			0.0	110.0		76.0						14.0		1.0	0.0	0.0			
LK-6230105	203.0	9.0	212.0	274.0					106.0		96.0						1.0		1.0					
LK-6236095	203.0	9.0	212.0	274.0					106.0		96.0						1.0		1.0					
LK-7210145	203.0	9.0	212.0	267.0					102.0		99.0						2.0							
LK-1227510	203.0	8.0	211.0	264.0					131.0		70.0						2.0							
LK-5239025	203.0	13.0	216.0	276.0	7.0		82.0		23.0	38.0	47.0				6.0		0.0							
LK-2124370	202.0	14.0	216.0	256.0				0.0	97.0		104.0						1.0		1.0			0.0		
LK-2118075	202.0	12.0	214.0	247.0				0.0	96.0		105.0						1.0		0.0			0.0		
LK-7124040	202.0	8.0	210.0	255.0					112.0		88.0						1.0		0.0					
LK-6187170	202.0	8.0	210.0	259.0					97.0		103.0						1.0		1.0					
LK-6187225	202.0	8.0	211.0	260.0					97.0		103.0						1.0		1.0					
LK-2215125	202.0	12.0	214.0	271.0	1.0				95.0		104.0						2.0							
LK-2215135	202.0	12.0	214.0	271.0	1.0				95.0		104.0						2.0							
LK-6242110	202.0	8.0	210.0	273.0					111.0		89.0						1.0		1.0					
LK-3321080	202.0	14.0	217.0	276.0	1.0			0.0	106.0		83.0						10.0		1.0	0.0	0.0			
LK-3321200	202.0	14.0	216.0	275.0	1.0			0.0	106.0		83.0						10.0		1.0	0.0	0.0			
LK-3324135	202.0	14.0	217.0	276.0	1.0			0.0	106.0		83.0						10.0		1.0	0.0	0.0			
LK-3124195	202.0	10.0	212.0	256.0					116.0		82.0						2.0		1.0		0.0			
LK-3333070	202.0	11.0	213.0	269.0	1.0			0.0	110.0		76.0						13.0		1.0	0.0	0.0			
LK-6233015	202.0	9.0	211.0	272.0					105.0		95.0						1.0		1.0					
LK-6233030	202.0	9.0	211.0	273.0					105.0		95.0						1.0		1.0					
LK-1303195	202.0	8.0	210.0	269.0					118.0		77.0						3.0		3.0		0.0			
LK-1212165	202.0	8.0	210.0	262.0					110.0		89.0						3.0							
LK-8139105	201.0	22.0	223.0	282.0	0.0			2.0	84.0		113.0						2.0		1.0					
LK-5321070	201.0	13.0	213.0	303.0	0.0	1.0	10.0		95.0	10.0	81.0				2.0		2.0							
LK-9203045	201.0	8.0	209.0	266.0					103.0		96.0						2.0							
LK-5218125	201.0	11.0	213.0	272.0	2.0		115.0		5.0	23.0	52.0				5.0		0.0							
LK-2209070	201.0	13.0	215.0	249.0	2.0				106.0		92.0						1.0							
LK-6166170	201.0	8.0	209.0	258.0					96.0		102.0						1.0		1.0					
LK-6187235	201.0	8.0	209.0	258.0					96.0		102.0						1.0		1.0					
LK-5118180	201.0	23.0	224.0	293.0	4.0	9.0	0.0	0.0	40.0	108.0	10.0				30.0									
LK-5118220	201.0	22.0	224.0	293.0	4.0	9.0	0.0	0.0	39.0	108.0	10.0				30.0									
LK-6151030	201.0	9.0	210.0	265.0					99.0		99.0						1.0		1.0					
LK-3245050	201.0	8.0	208.0	274.0					116.0		79.0						5.0		0.0					
LK-2309055	201.0	12.0	214.0	257.0	5.0				88.0		108.0						0.0		0.0					
LK-3236075	201.0	9.0	211.0	280.0					131.0		65.0						4.0		1.0					
LK-6115130	201.0	9.0	211.0	253.0					111.0		88.0						1.0		1.0					
LK-2203250	201.0	12.0	212.0	261.0	2.0				104.0		93.0						2.0							
LK-2212180	201.0	12.0	212.0	261.0	2.0				104.0		93.0						2.0							
LK-2134195	200.0	10.0	210.0	261.0				0.0	89.0		110.0						1.0		1.0			0.0		
LK-8203030	200.0	21.0	221.0	262.0	0.0			0.0	96.0		96.0		0.0			6.0	2.0	0.0						
LK-5118135	200.0	22.0	222.0	291.0	4.0	9.0	0.0	0.0	39.0	107.0	10.0				29.0									
LK-2151030	200.0	13.0	213.0	259.0				0.0	88.0		110.0						1.0		1.0			0.0		
LK-2309320	200.0	12.0	212.0	255.0	5.0				87.0		107.0						0.0		0.0					
LK-2233040	200.0	14.0	213.0	266.0	2.0				92.0		105.0						1.0							
LK-6130175	200.0	11.0	212.0	266.0					95.0		104.0						1.0		1.0					
LK-3318060	200.0	11.0	211.0	266.0	1.0			0.0	109.0		75.0						13.0		1.0	0.0	0.0			
LK-6233035	200.0	9.0	208.0	269.0					104.0		94.0						1.0		1.0					
LK-1209035	200.0	7.0	207.0	247.0					105.0		93.0						2.0							
LK-7163145	200.0	10.0	210.0	251.0					119.0		79.0						2.0		1.0					
LK-1212275	200.0	8.0	208.0	259.0					108.0		88.0						3.0							
LK-2209160	199.0	13.0	212.0	246.0	2.0				105.0		91.0						1.0							
LK-5118145	199.0	22.0	221.0	289.0	4.0	9.0	0.0	0.0	39.0	106.0	10.0				29.0									
LK-5136190	199.0	22.0	221.0	289.0	4.0	9.0	0.0	0.0	39.0	107.0	10.0				29.0									
LK-8106135	199.0	14.0	212.0	255.0	0.0			0.0	73.0		122.0						1.0		1.0					
LK-2151025	199.0	13.0	212.0	258.0				0.0	88.0		110.0						1.0		1.0			0.0		
LK-2154010	199.0	13.0	212.0	259.0				0.0	88.0		110.0						1.0		1.0			0.0		
LK-2233120	199.0	14.0	213.0	265.0	2.0				92.0		105.0						1.0							
LK-2233315	199.0	14.0	213.0	265.0	2.0				91.0		105.0						1.0							
LK-3127055	199.0	10.0	209.0	253.0					114.0		81.0						2.0		1.0		0.0			
LK-9115060	199.0	13.0	212.0	246.0	1.0			0.0	95.0		101.0		0.0				1.0		0.0					
LK-6233235	199.0	9.0	208.0	268.0					103.0		94.0						1.0		1.0					
LK-2212130	199.0	12.0	211.0	259.0	2.0				104.0		92.0						2.0							
LK-7215065	199.0	9.0	208.0	261.0					100.0		97.0						2.0							
LK-1215090	199.0	6.0	206.0	253.0					113.0		84.0						2.0							
LK-2106100	199.0	10.0	209.0	257.0				0.0	97.0		100.0						1.0		1.0			0.0		
LK-2118270	198.0	12.0	210.0	242.0				0.0	94.0		103.0						1.0		0.0			0.0		
LK-6163550	198.0	12.0	211.0	270.0					101.0		95.0						3.0		1.0					
LK-2306380	198.0	12.0	210.0	249.0	0.0				83.0		114.0						1.0		0.0					
LK-6187105	198.0	8.0	206.0	254.0					95.0		101.0						1.0		1.0					
LK-5136130	198.0	22.0	220.0	288.0	4.0	9.0	0.0	0.0	39.0	106.0	10.0				29.0									
LK-2136180	198.0	9.0	207.0	255.0				0.0	101.0		94.0						2.0		1.0			0.0		
LK-2309160	198.0	12.0	210.0	253.0	5.0				86.0		107.0						0.0		0.0					
LK-3321205	198.0	14.0	212.0	270.0	1.0			0.0	104.0		81.0						10.0		1.0	0.0	0.0			
LK-3127245	198.0	10.0	208.0	252.0					114.0		81.0						2.0		1.0		0.0			
LK-6212075	198.0	10.0	208.0	270.0					110.0		86.0						1.0		0.0					
LK-7210030	198.0	9.0	207.0	260.0					99.0		97.0						2.0							
LK-2118170	197.0	12.0	209.0	241.0				0.0	93.0		102.0						1.0		0.0			0.0		
LK-7154220	197.0	10.0	207.0	250.0					103.0		92.0						1.0		1.0					
LK-2215270	197.0	12.0	208.0	264.0	1.0				93.0		101.0						2.0							
LK-2303225	197.0	12.0	208.0	252.0	7.0				71.0		117.0						1.0		0.0					
LK-8106100	197.0	13.0	210.0	253.0	0.0			0.0	73.0		121.0						1.0		1.0					
LK-9218260	197.0	7.0	204.0	249.0					95.0		101.0						2.0							
LK-6127055	197.0	10.0	207.0	251.0					100.0		94.0						2.0		0.0					
LK-3318070	197.0	10.0	207.0	261.0	1.0			0.0	107.0		74.0						13.0		1.0	0.0	0.0			
LK-3333110	197.0	10.0	208.0	262.0	1.0			0.0	107.0		74.0						13.0		1.0	0.0	0.0			
LK-6221010	197.0	9.0	206.0	265.0					102.0		93.0						1.0		1.0					
LK-1212375	197.0	8.0	204.0	254.0					107.0		87.0						3.0							
LK-1233110	197.0	7.0	204.0	262.0					116.0		78.0						3.0							
LK-8112105	196.0	20.0	216.0	260.0	1.0			1.0	90.0		102.0						1.0		1.0					
LK-8115010	196.0	20.0	216.0	260.0	1.0			1.0	90.0		102.0						1.0		1.0					
LK-6163310	196.0	12.0	208.0	266.0					99.0		93.0						3.0		1.0					
LK-5306075	196.0	11.0	207.0	341.0	2.0	2.0	29.0		26.0	94.0	29.0				14.0		1.0							
LK-6166025	196.0	8.0	204.0	252.0					94.0		100.0						1.0		1.0					
LK-6187240	196.0	8.0	204.0	252.0					94.0		100.0						1.0		1.0					
LK-2215260	196.0	12.0	208.0	263.0	1.0				92.0		101.0						2.0							
LK-5127045	196.0	22.0	218.0	286.0	4.0	9.0	0.0	0.0	39.0	105.0	10.0				29.0									
LK-5130010	196.0	22.0	218.0	285.0	4.0	9.0	0.0	0.0	38.0	105.0	10.0				29.0									
LK-6154070	196.0	9.0	204.0	259.0					97.0		96.0						1.0		1.0					
LK-3230035	196.0	11.0	207.0	264.0					115.0		77.0						4.0		1.0					
LK-1330050	196.0	13.0	210.0	268.0					102.0		89.0						3.0		2.0		0.0			
LK-3333270	196.0	10.0	207.0	261.0	1.0			0.0	107.0		74.0						13.0		1.0	0.0	0.0			
LK-2134240	195.0	10.0	205.0	254.0				0.0	86.0		107.0						1.0		1.0			0.0		
LK-9203265	195.0	8.0	203.0	258.0					100.0		93.0						2.0							
LK-5230035	195.0	7.0	203.0	256.0	2.0		115.0		3.0	32.0	39.0				4.0		0.0							
LK-5216030	195.0	11.0	206.0	264.0	2.0		112.0		5.0	22.0	50.0				5.0		0.0							
LK-5216075	195.0	11.0	206.0	264.0	2.0		112.0		5.0	22.0	50.0				5.0		0.0							
LK-2224115	195.0	13.0	208.0	242.0	2.0				103.0		90.0						1.0							
LK-2227145	195.0	13.0	208.0	241.0	2.0				103.0		89.0						1.0							
LK-8136130	195.0	15.0	210.0	259.0	1.0			2.0	90.0		100.0						2.0		1.0					
LK-2215020	195.0	12.0	206.0	261.0	1.0				92.0		100.0						2.0							
LK-2215090	195.0	12.0	207.0	262.0	1.0				92.0		100.0						2.0							
LK-2309415	195.0	12.0	207.0	249.0	5.0				85.0		105.0						0.0		0.0					
LK-2309475	195.0	12.0	207.0	249.0	5.0				85.0		105.0						0.0		0.0					
LK-2233365	195.0	13.0	209.0	260.0	2.0				90.0		103.0						1.0							
LK-9103055	195.0	10.0	204.0	246.0	1.0			0.0	105.0		86.0		0.0				1.0		2.0					
LK-1327045	195.0	13.0	209.0	266.0					101.0		88.0						3.0		2.0		0.0			
LK-1339275	195.0	13.0	207.0	259.0					102.0		89.0						2.0		1.0		0.0			
LK-1318215	195.0	9.0	204.0	251.0					108.0		83.0						2.0		2.0		0.0			
LK-2124100	194.0	13.0	207.0	246.0				0.0	93.0		100.0						1.0		1.0			0.0		
LK-2103325	194.0	10.0	204.0	253.0				0.0	86.0		106.0						1.0		1.0			0.0		
LK-2118280	194.0	12.0	206.0	238.0				0.0	92.0		101.0						1.0		0.0			0.0		
LK-5309015	194.0	12.0	207.0	294.0	0.0	1.0	10.0		92.0	9.0	78.0				1.0		2.0							
LK-5321010	194.0	12.0	207.0	294.0	0.0	1.0	10.0		92.0	9.0	78.0				1.0		2.0							
LK-2209055	194.0	13.0	206.0	240.0	2.0				102.0		89.0						1.0							
LK-2224175	194.0	13.0	206.0	240.0	2.0				102.0		89.0						1.0							
LK-7121025	194.0	7.0	201.0	245.0					108.0		85.0						1.0		0.0					
LK-6187030	194.0	8.0	202.0	249.0					93.0		99.0						1.0		1.0					
LK-2215100	194.0	12.0	206.0	261.0	1.0				92.0		100.0						2.0							
LK-5136120	194.0	22.0	216.0	283.0	4.0	9.0	0.0	0.0	38.0	104.0	10.0				29.0									
LK-2309430	194.0	12.0	206.0	247.0	5.0				84.0		104.0						0.0		0.0					
LK-8218135	194.0	21.0	215.0	252.0	0.0			0.0	108.0		79.0		0.0			5.0	2.0	0.0						
LK-6206060	194.0	11.0	205.0	286.0					103.0		90.0						1.0		0.0					
LK-6130145	194.0	11.0	204.0	257.0					92.0		100.0						1.0		1.0					
LK-6236180	194.0	9.0	203.0	262.0					101.0		92.0						1.0		1.0					
LK-5212115	194.0	10.0	204.0	254.0	0.0		0.0		97.0	0.0	95.0				0.0		1.0							
LK-2124215	193.0	13.0	206.0	244.0				0.0	92.0		99.0						1.0		1.0			0.0		
LK-7130075	193.0	10.0	203.0	247.0					108.0		83.0						2.0		1.0					
LK-7136065	193.0	10.0	203.0	247.0					108.0		83.0						2.0		1.0					
LK-2103215	193.0	10.0	203.0	252.0				0.0	86.0		106.0						1.0		1.0			0.0		
LK-8124020	193.0	18.0	211.0	255.0	0.0			1.0	80.0		108.0						2.0		1.0					
LK-8133165	193.0	15.0	207.0	256.0	1.0			2.0	89.0		99.0						2.0		1.0					
LK-2306075	193.0	11.0	204.0	243.0	0.0				80.0		111.0						1.0		0.0					
LK-5136055	193.0	22.0	214.0	281.0	4.0	9.0	0.0	0.0	38.0	103.0	10.0				28.0									
LK-6157190	193.0	8.0	202.0	255.0					96.0		95.0						1.0		1.0					
LK-6239195	193.0	7.0	200.0	260.0					106.0		85.0						1.0		1.0					
LK-2309185	193.0	12.0	205.0	246.0	5.0				84.0		104.0						0.0		0.0					
LK-3145040	193.0	7.0	200.0	248.0					108.0		79.0						2.0		3.0		0.0			
LK-3127090	193.0	10.0	203.0	246.0					111.0		79.0						2.0		1.0		0.0			
LK-9115110	193.0	13.0	206.0	240.0	1.0			0.0	93.0		98.0		0.0				1.0		0.0					
LK-1309115	193.0	8.0	201.0	245.0					102.0		87.0						2.0		2.0		0.0			
LK-1227395	193.0	7.0	201.0	251.0					125.0		66.0						2.0							
LK-2315120	193.0	16.0	209.0	257.0	29.0				48.0		115.0						1.0		0.0					
LK-2124435	192.0	13.0	205.0	243.0				0.0	92.0		99.0						1.0		1.0			0.0		
LK-2103020	192.0	9.0	201.0	250.0				0.0	85.0		105.0						1.0		1.0			0.0		
