entity_id	valid	rejected	polled	electors	UNP	PA	JVP	Ind 2	Liberal	Ind 1	SMBP	LDA	PLSF	SLMP	Ind 3	DUNF	PFF
LK-6206060	192.0	5.0	196.0	312.0	104.0	81.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6151090	192.0	4.0	196.0	260.0	88.0	93.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6154010	192.0	4.0	197.0	261.0	88.0	93.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6187040	192.0	4.0	196.0	261.0	87.0	96.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6187390	192.0	4.0	196.0	261.0	87.0	97.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2215255	192.0	6.0	198.0	277.0	87.0	94.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-7154020	192.0	4.0	196.0	252.0	82.0	101.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8209145	192.0	4.0	197.0	253.0	83.0	94.0	10.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7106015	192.0	3.0	195.0	269.0	73.0	108.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5118090	192.0	4.0	196.0	332.0	151.0	34.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-7136090	192.0	4.0	196.0	259.0	80.0	100.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4212140	192.0	3.0	196.0	514.0	120.0	66.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-4121090	192.0	12.0	204.0	879.0	93.0	77.0	1.0	3.0	2.0	2.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
LK-5212020	191.0	3.0	194.0	248.0	81.0	99.0	7.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3318030	191.0	4.0	195.0	270.0	68.0	90.0	30.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3124050	191.0	4.0	195.0	243.0	73.0	108.0	8.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3127085	191.0	4.0	195.0	243.0	73.0	108.0	8.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6212075	191.0	4.0	195.0	281.0	77.0	103.0	7.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3321075	191.0	5.0	196.0	280.0	76.0	88.0	22.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6187130	191.0	4.0	195.0	260.0	86.0	96.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303105	191.0	5.0	196.0	253.0	90.0	94.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303430	191.0	5.0	196.0	253.0	89.0	94.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8206005	191.0	4.0	195.0	252.0	82.0	94.0	10.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4303040	191.0	5.0	197.0	459.0	146.0	36.0	2.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0
LK-2106080	190.0	6.0	196.0	262.0	91.0	89.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2133240	190.0	6.0	196.0	262.0	91.0	89.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-3306130	190.0	4.0	193.0	264.0	71.0	90.0	25.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1310050	190.0	4.0	194.0	239.0	76.0	104.0	7.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6236035	190.0	4.0	195.0	273.0	83.0	99.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2230250	190.0	6.0	196.0	258.0	81.0	98.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-3136255	190.0	3.0	193.0	257.0	72.0	106.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3151120	190.0	4.0	194.0	259.0	69.0	107.0	10.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6239195	190.0	3.0	193.0	276.0	77.0	105.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8130315	190.0	5.0	195.0	247.0	90.0	88.0	7.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2227050	190.0	5.0	195.0	242.0	72.0	108.0	5.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7130015	190.0	4.0	194.0	256.0	79.0	99.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7130095	190.0	4.0	194.0	257.0	79.0	99.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4109140	190.0	9.0	199.0	752.0	61.0	112.0	1.0	4.0	2.0	1.0	1.0	5.0	1.0	2.0	1.0	0.0	0.0
LK-4130190	190.0	17.0	207.0	838.0	118.0	54.0	1.0	2.0	2.0	1.0	1.0	6.0	1.0	2.0	1.0	1.0	1.0
LK-4130260	190.0	17.0	207.0	837.0	118.0	54.0	1.0	2.0	2.0	1.0	1.0	6.0	1.0	2.0	1.0	1.0	1.0
LK-4121170	190.0	12.0	202.0	873.0	93.0	76.0	1.0	3.0	2.0	2.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
LK-4133120	190.0	7.0	197.0	1125.0	85.0	90.0	0.0	2.0	2.0	1.0	1.0	6.0	1.0	1.0	1.0	0.0	0.0
LK-2106200	189.0	6.0	195.0	260.0	90.0	89.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6127265	189.0	4.0	193.0	259.0	85.0	93.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6127380	189.0	4.0	192.0	258.0	85.0	93.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8106170	189.0	5.0	194.0	247.0	103.0	74.0	7.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309425	189.0	5.0	195.0	246.0	91.0	89.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6187065	189.0	4.0	193.0	257.0	85.0	95.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5216045	189.0	3.0	192.0	238.0	64.0	121.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0
LK-2227125	189.0	5.0	194.0	240.0	72.0	108.0	5.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2118145	189.0	5.0	194.0	246.0	86.0	96.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7151135	189.0	4.0	193.0	255.0	79.0	99.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2103070	189.0	3.0	193.0	254.0	89.0	91.0	5.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4115145	189.0	7.0	196.0	1353.0	50.0	117.0	1.0	4.0	3.0	2.0	2.0	5.0	1.0	2.0	1.0	1.0	1.0
LK-4127085	189.0	11.0	199.0	984.0	99.0	71.0	1.0	2.0	2.0	2.0	1.0	6.0	1.0	2.0	1.0	1.0	1.0
LK-9103065	188.0	4.0	192.0	246.0	77.0	101.0	5.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
LK-2309500	188.0	5.0	194.0	245.0	90.0	89.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2309540	188.0	5.0	194.0	245.0	90.0	89.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6166125	188.0	4.0	192.0	256.0	85.0	95.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2215175	188.0	6.0	194.0	271.0	85.0	92.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2209050	188.0	5.0	193.0	239.0	72.0	107.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5124040	188.0	4.0	192.0	326.0	148.0	33.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5303025	188.0	3.0	191.0	286.0	72.0	103.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5330025	188.0	3.0	191.0	286.0	72.0	103.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8119055	188.0	6.0	195.0	249.0	94.0	86.0	4.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4209005	188.0	3.0	191.0	503.0	118.0	64.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-4127150	188.0	10.0	199.0	980.0	99.0	71.0	1.0	2.0	2.0	2.0	1.0	6.0	1.0	2.0	1.0	1.0	1.0
LK-5251005	187.0	3.0	190.0	249.0	78.0	104.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-1233115	187.0	4.0	191.0	252.0	65.0	109.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3333250	187.0	4.0	191.0	264.0	66.0	88.0	29.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6236040	187.0	4.0	190.0	267.0	81.0	97.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6115155	187.0	4.0	191.0	259.0	84.0	93.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309065	187.0	5.0	192.0	243.0	90.0	88.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2309080	187.0	5.0	192.0	242.0	89.0	88.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6154005	187.0	4.0	191.0	254.0	86.0	91.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-3134025	187.0	4.0	191.0	248.0	69.0	105.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2209185	187.0	5.0	192.0	238.0	71.0	107.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5118035	187.0	4.0	191.0	323.0	147.0	33.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5136140	187.0	4.0	192.0	324.0	148.0	33.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-4203020	187.0	3.0	190.0	499.0	117.0	64.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2106120	186.0	6.0	192.0	256.0	89.0	87.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-8218170	186.0	5.0	191.0	248.0	71.0	102.0	8.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2233050	186.0	6.0	191.0	252.0	79.0	96.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2139360	186.0	5.0	190.0	250.0	88.0	89.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2215195	186.0	6.0	192.0	269.0	85.0	91.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6163335	186.0	5.0	192.0	259.0	80.0	92.0	11.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2118030	186.0	5.0	191.0	242.0	85.0	94.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7160125	186.0	4.0	190.0	251.0	77.0	97.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4203085	186.0	3.0	190.0	498.0	117.0	64.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-4139100	186.0	10.0	197.0	1245.0	88.0	83.0	1.0	3.0	2.0	1.0	1.0	4.0	1.0	2.0	1.0	0.0	1.0
LK-1227720	185.0	5.0	189.0	241.0	52.0	121.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6233230	185.0	4.0	189.0	266.0	81.0	97.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6236245	185.0	4.0	189.0	265.0	80.0	96.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1336095	185.0	4.0	189.0	250.0	81.0	92.0	9.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303275	185.0	5.0	190.0	245.0	87.0	91.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5236010	185.0	3.0	188.0	232.0	62.0	118.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7154230	185.0	4.0	189.0	243.0	79.0	98.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8142135	185.0	6.0	191.0	248.0	92.0	84.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4306005	185.0	5.0	189.0	442.0	140.0	35.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-4312045	185.0	5.0	189.0	442.0	140.0	35.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-4130285	185.0	16.0	201.0	812.0	114.0	52.0	1.0	2.0	2.0	1.0	1.0	5.0	1.0	2.0	1.0	1.0	1.0
LK-4127100	185.0	10.0	195.0	963.0	97.0	70.0	1.0	2.0	2.0	1.0	1.0	6.0	1.0	2.0	1.0	1.0	1.0
LK-3306165	184.0	4.0	188.0	256.0	69.0	87.0	24.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3318005	184.0	4.0	187.0	259.0	65.0	87.0	29.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3333230	184.0	4.0	187.0	259.0	65.0	87.0	29.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3103235	184.0	3.0	187.0	243.0	69.0	102.0	10.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309120	184.0	5.0	189.0	238.0	88.0	87.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2139330	184.0	5.0	188.0	247.0	87.0	88.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-7157025	184.0	4.0	188.0	242.0	79.0	97.0	5.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8209070	184.0	4.0	188.0	243.0	79.0	90.0	10.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6148155	184.0	4.0	188.0	250.0	79.0	98.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7127070	184.0	3.0	187.0	252.0	76.0	99.0	7.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5124035	184.0	4.0	188.0	317.0	145.0	32.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-8142150	184.0	6.0	190.0	247.0	91.0	84.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8115015	184.0	6.0	190.0	253.0	84.0	87.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
LK-4133080	184.0	7.0	190.0	1087.0	82.0	87.0	0.0	2.0	2.0	1.0	1.0	6.0	0.0	1.0	1.0	0.0	0.0
LK-4127140	184.0	10.0	194.0	959.0	97.0	69.0	1.0	2.0	2.0	1.0	1.0	6.0	1.0	2.0	1.0	1.0	1.0
LK-7210075	183.0	4.0	187.0	237.0	78.0	94.0	8.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3318100	183.0	4.0	186.0	258.0	65.0	86.0	29.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3325175	183.0	5.0	188.0	268.0	73.0	84.0	21.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3136020	183.0	3.0	185.0	247.0	69.0	102.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309175	183.0	5.0	188.0	237.0	88.0	86.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2309335	183.0	5.0	188.0	238.0	88.0	86.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-6166050	183.0	4.0	186.0	248.0	82.0	92.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2303270	183.0	5.0	188.0	242.0	86.0	90.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5230080	183.0	3.0	186.0	236.0	78.0	101.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-8142085	183.0	6.0	189.0	246.0	91.0	84.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4306040	183.0	5.0	188.0	439.0	140.0	35.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2118315	183.0	5.0	188.0	238.0	83.0	93.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134190	183.0	3.0	186.0	245.0	86.0	88.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4130065	183.0	16.0	199.0	807.0	114.0	52.0	1.0	2.0	2.0	1.0	1.0	5.0	1.0	2.0	1.0	1.0	1.0
LK-6233160	182.0	4.0	186.0	261.0	79.0	95.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3325205	182.0	5.0	187.0	267.0	73.0	84.0	21.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2233355	182.0	6.0	188.0	247.0	78.0	94.0	5.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6157120	182.0	4.0	186.0	247.0	83.0	88.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-6187095	182.0	4.0	186.0	247.0	82.0	91.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6187100	182.0	4.0	185.0	247.0	82.0	91.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6187260	182.0	4.0	186.0	247.0	82.0	91.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5234025	182.0	3.0	184.0	228.0	61.0	116.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2215200	182.0	5.0	187.0	262.0	83.0	89.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-5230105	182.0	3.0	185.0	235.0	78.0	101.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2209205	182.0	5.0	187.0	232.0	70.0	104.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2224050	182.0	5.0	187.0	232.0	69.0	104.0	5.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5133165	182.0	4.0	186.0	315.0	143.0	32.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-4309065	182.0	5.0	187.0	437.0	139.0	34.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-7130020	182.0	4.0	186.0	245.0	76.0	95.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-7136095	182.0	4.0	186.0	245.0	75.0	95.0	8.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134005	182.0	3.0	185.0	244.0	86.0	88.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8112085	182.0	6.0	188.0	250.0	84.0	86.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
LK-2124175	182.0	5.0	187.0	237.0	78.0	95.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4203120	182.0	3.0	185.0	487.0	114.0	62.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-4133085	182.0	6.0	189.0	1080.0	82.0	87.0	0.0	2.0	2.0	1.0	1.0	6.0	0.0	1.0	1.0	0.0	0.0
LK-4112030	182.0	7.0	189.0	1301.0	48.0	113.0	1.0	4.0	3.0	2.0	2.0	4.0	1.0	2.0	1.0	1.0	1.0
LK-3333210	181.0	4.0	185.0	255.0	64.0	85.0	28.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6230070	181.0	4.0	185.0	259.0	79.0	94.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2309555	181.0	5.0	186.0	235.0	87.0	86.0	5.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2303205	181.0	5.0	186.0	239.0	85.0	89.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-3139215	181.0	4.0	185.0	254.0	81.0	88.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6163520	181.0	5.0	187.0	252.0	77.0	89.0	10.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5118180	181.0	4.0	185.0	313.0	143.0	32.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-5118220	181.0	4.0	185.0	313.0	142.0	32.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-2103245	181.0	3.0	184.0	243.0	86.0	87.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2134130	181.0	3.0	184.0	243.0	86.0	87.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2124015	181.0	5.0	186.0	236.0	78.0	95.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4112090	181.0	7.0	187.0	1291.0	48.0	112.0	1.0	4.0	3.0	2.0	2.0	4.0	1.0	2.0	1.0	1.0	1.0
LK-6236170	180.0	4.0	183.0	257.0	78.0	94.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2218055	180.0	5.0	185.0	259.0	82.0	88.0	6.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-5118135	180.0	4.0	184.0	311.0	142.0	32.0	0.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
LK-4303030	180.0	5.0	185.0	431.0	137.0	34.0	2.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
LK-2118215	180.0	5.0	184.0	234.0	81.0	91.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2103155	180.0	3.0	184.0	242.0	85.0	87.0	5.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2124190	180.0	5.0	184.0	234.0	77.0	94.0	4.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-4133040	180.0	6.0	186.0	1063.0	81.0	85.0	0.0	2.0	2.0	1.0	1.0	5.0	0.0	1.0	1.0	0.0	0.0
LK-4115085	180.0	7.0	186.0	1283.0	47.0	111.0	1.0	4.0	3.0	2.0	2.0	4.0	1.0	2.0	1.0	1.0	1.0
LK-2106275	179.0	6.0	185.0	247.0	86.0	84.0	6.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-5245085	179.0	3.0	182.0	238.0	74.0	100.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
LK-2206275	179.0	5.0	183.0	242.0	77.0	89.0	9.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1209050	179.0	3.0	182.0	229.0	74.0	97.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-1209465	179.0	3.0	182.0	229.0	74.0	97.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6230060	179.0	4.0	183.0	257.0	78.0	93.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6212040	179.0	4.0	183.0	264.0	72.0	97.0	7.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-8218195	179.0	5.0	184.0	239.0	69.0	98.0	8.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-2306105	179.0	5.0	184.0	208.0	66.0	104.0	6.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-6187035	179.0	4.0	183.0	243.0	81.0	90.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
LK-5216055	179.0	3.0	182.0	224.0	60.0	114.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
