entity_id	valid	rejected	polled	electors	SLMC	ITAK	UNP	UPFA	RJP	IP1D	UMPA	EPDP	SMBP	NLF	IP6D	IP5D	JHU	IP2D	IP4D	IP3D	USP	S	DPLF	IP9D	IP7D	IP8D	SLPF	JSP	SLNF	ULF	;P7D	SLMK	UPF	CDUA	TLP	IP1-ED	IP2-ED	IP3-ED	IP4-ED	NPP	DUNF	;P4D	SEP
LK-7151080	144.0	9.0	153.0	210.0			57.0	84.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0														
LK-9203235	144.0	8.0	152.0	203.0			58.0	77.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	8.0	0.0		0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0			0.0			0.0							0.0	
LK-2306555	144.0	12.0	156.0	203.0			83.0	56.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				2.0	0.0	0.0	0.0	0.0	0.0	0.0				
LK-8203005	144.0	10.0	154.0	209.0			56.0	86.0	0.0	0.0			0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0	0.0	0.0													
LK-2215250	144.0	12.0	156.0	217.0			75.0	57.0	0.0	0.0			0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-2154085	144.0	13.0	157.0	219.0			74.0	65.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-5315015	144.0	7.0	151.0	185.0	29.0	94.0	7.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							
LK-3318235	144.0	8.0	152.0	198.0			45.0	98.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-1318200	144.0	7.0	151.0	192.0			50.0	77.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0											0.0		
LK-4212130	143.0	12.0	156.0	328.0		115.0	20.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-2306465	143.0	12.0	155.0	202.0			83.0	55.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				2.0	0.0	0.0	0.0	0.0	0.0	0.0				
LK-6187125	143.0	6.0	149.0	201.0			60.0	72.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-6187175	143.0	6.0	149.0	201.0			60.0	72.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-5136035	143.0	7.0	151.0	182.0	2.0	136.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-3124165	143.0	11.0	154.0	191.0			56.0	82.0	0.0	0.0			0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0													
LK-4109050	142.0	12.0	153.0	254.0	72.0	50.0			0.0	0.0		19.0		0.0			0.0	0.0			1.0	0.0																					
LK-4415045	142.0	9.0	151.0	265.0		137.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-2209090	142.0	12.0	155.0	203.0			65.0	74.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-6163375	142.0	9.0	151.0	209.0			61.0	76.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-2215035	142.0	12.0	154.0	215.0			74.0	57.0	0.0	0.0			0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-2309250	142.0	12.0	154.0	202.0			66.0	60.0	0.0				0.0	0.0			1.0				1.0	0.0					0.0	0.0	0.0				9.0	5.0	0.0	0.0	0.0	0.0	0.0				
LK-4309015	142.0	12.0	154.0	253.0		88.0	27.0	12.0	0.0	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		12.0	0.0	0.0	0.0																	
LK-3321100	142.0	11.0	153.0	211.0			56.0	85.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-4203200	141.0	12.0	153.0	324.0		114.0	20.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-4206160	141.0	12.0	153.0	323.0		114.0	20.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-2309020	141.0	12.0	152.0	200.0			65.0	59.0	0.0				0.0	0.0			1.0				1.0	0.0					0.0	0.0	0.0				9.0	5.0	0.0	0.0	0.0	0.0	0.0				
LK-6151045	141.0	6.0	147.0	201.0			63.0	63.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-5130085	141.0	7.0	148.0	178.0	2.0	134.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-6221030	141.0	9.0	150.0	217.0			66.0	69.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0											
LK-6236130	141.0	9.0	150.0	217.0			66.0	69.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0											
LK-4403075	140.0	9.0	150.0	263.0		136.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4412085	140.0	9.0	149.0	261.0		135.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4206075	140.0	12.0	152.0	322.0		113.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-4215025	140.0	12.0	152.0	322.0		113.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-2224180	140.0	12.0	153.0	201.0			64.0	73.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-6187055	140.0	6.0	146.0	197.0			59.0	71.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-5118235	140.0	7.0	147.0	177.0	2.0	133.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-4139070	139.0	12.0	150.0	466.0	0.0	125.0			0.0	0.0		13.0		0.0			0.0	0.0			0.0	0.0																					
LK-4403080	139.0	9.0	148.0	260.0		135.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4203230	139.0	12.0	150.0	317.0		111.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-7151090	139.0	9.0	148.0	203.0			55.0	81.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0														
LK-4312010	139.0	12.0	151.0	247.0		86.0	26.0	12.0	0.0	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		12.0	0.0	0.0	0.0																	
LK-3321010	139.0	11.0	150.0	207.0			55.0	84.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-1224150	139.0	5.0	145.0	190.0			39.0	82.0	0.0	0.0			0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0			0.0			0.0						0.0		
LK-3306070	139.0	10.0	149.0	195.0			51.0	88.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-4415120	138.0	9.0	147.0	259.0		134.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-7151100	138.0	9.0	147.0	202.0			55.0	80.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0														
LK-2209145	138.0	12.0	151.0	198.0			63.0	72.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-2224140	138.0	12.0	150.0	197.0			63.0	72.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-5303015	138.0	8.0	146.0	210.0	15.0	21.0	34.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0																							
LK-2306260	138.0	12.0	149.0	194.0			79.0	53.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				2.0	0.0	0.0	0.0	0.0	0.0	0.0				
LK-2303190	138.0	8.0	147.0	188.0			73.0	46.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				12.0	5.0	0.0	0.0	0.0	0.0	0.0				
LK-5133155	138.0	7.0	146.0	175.0	2.0	131.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-5315005	138.0	6.0	144.0	177.0	27.0	90.0	7.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0																							
LK-4412040	137.0	9.0	146.0	256.0		132.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4212110	137.0	12.0	149.0	314.0		110.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-7151015	137.0	9.0	146.0	200.0			54.0	80.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0														
LK-7151040	137.0	9.0	146.0	200.0			54.0	80.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0														
LK-2303115	137.0	8.0	145.0	186.0			73.0	46.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				12.0	4.0	0.0	0.0	0.0	0.0	0.0				
LK-2303330	137.0	8.0	145.0	186.0			73.0	46.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				12.0	4.0	0.0	0.0	0.0	0.0	0.0				
LK-6118040	137.0	10.0	147.0	204.0			58.0	75.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-5133055	137.0	7.0	144.0	173.0	1.0	130.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-5133210	137.0	7.0	144.0	173.0	1.0	130.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-5136010	137.0	7.0	144.0	174.0	1.0	130.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-2212165	137.0	13.0	150.0	203.0			56.0	77.0	0.0	0.0			0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-4109135	136.0	11.0	147.0	244.0	69.0	49.0			0.0	0.0		18.0		0.0			0.0	0.0			0.0	0.0																					
LK-4139060	136.0	11.0	147.0	455.0	0.0	122.0			0.0	0.0		12.0		0.0			0.0	0.0			0.0	0.0																					
LK-4406015	136.0	9.0	145.0	255.0		132.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4212120	136.0	12.0	147.0	311.0		109.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-8142155	136.0	12.0	148.0	197.0			76.0	56.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0			0.0		0.0	0.0		0.0													
LK-2303365	136.0	8.0	145.0	185.0			72.0	45.0	0.0				0.0	0.0			2.0				0.0	0.0					0.0	0.0	0.0				12.0	4.0	0.0	0.0	0.0	0.0	0.0				
LK-5130015	136.0	7.0	143.0	172.0	1.0	129.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-6233050	136.0	9.0	144.0	209.0			64.0	66.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0											
LK-4406010	135.0	9.0	144.0	252.0		131.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4503050	135.0	10.0	145.0	261.0	0.0	133.0			0.0	1.0		1.0		0.0			0.0	0.0			0.0	0.0																					
LK-4209055	135.0	12.0	147.0	310.0		109.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-4212085	135.0	12.0	147.0	309.0		109.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-2118110	135.0	15.0	150.0	204.0			61.0	73.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-7160060	135.0	8.0	144.0	197.0			54.0	79.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0														
LK-7160115	135.0	8.0	143.0	197.0			53.0	78.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0														
LK-5330005	135.0	8.0	143.0	206.0	15.0	20.0	34.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0																							
LK-7106030	135.0	7.0	142.0	199.0			52.0	81.0	0.0	0.0			0.0	0.0		0.0	1.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0														
LK-4303020	135.0	12.0	147.0	240.0		84.0	26.0	11.0	0.0	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		12.0	0.0	0.0	0.0																	
LK-3324035	135.0	10.0	146.0	201.0			53.0	81.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-4109010	134.0	11.0	145.0	240.0	68.0	48.0			0.0	0.0		18.0		0.0			0.0	0.0			0.0	0.0																					
LK-4109070	134.0	11.0	145.0	240.0	68.0	48.0			0.0	0.0		18.0		0.0			0.0	0.0			0.0	0.0																					
LK-4112085	134.0	10.0	144.0	404.0	0.0	116.0			0.0	3.0		15.0		0.0			0.0	0.0			0.0	0.0																					
LK-4403005	134.0	9.0	143.0	251.0		130.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4415035	134.0	9.0	143.0	252.0		130.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4206125	134.0	11.0	146.0	308.0		108.0	19.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-2118220	134.0	15.0	149.0	202.0			60.0	72.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-6149085	134.0	6.0	139.0	188.0			56.0	68.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-6187195	134.0	6.0	139.0	188.0			56.0	68.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-6206070	134.0	12.0	146.0	220.0			84.0	49.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0											
LK-6221035	134.0	9.0	143.0	206.0			63.0	65.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0											
LK-4412045	133.0	9.0	142.0	249.0		129.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4412090	133.0	9.0	141.0	248.0		128.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4203080	133.0	11.0	145.0	306.0		107.0	18.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-4130230	133.0	12.0	145.0	232.0	0.0	125.0			0.0	2.0		5.0		0.0			0.0	0.0			0.0	0.0																					
LK-5324025	133.0	8.0	141.0	202.0	15.0	20.0	33.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0																							
LK-6163430	133.0	9.0	142.0	196.0			57.0	71.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-6187200	133.0	6.0	138.0	187.0			56.0	67.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-2309240	133.0	11.0	144.0	190.0			62.0	56.0	0.0				0.0	0.0			1.0				1.0	0.0					0.0	0.0	0.0				9.0	5.0	0.0	0.0	0.0	0.0	0.0				
LK-5127125	133.0	7.0	139.0	168.0	1.0	126.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-4139045	132.0	11.0	143.0	442.0	0.0	119.0			0.0	0.0		12.0		0.0			0.0	0.0			0.0	0.0																					
LK-4124035	132.0	6.0	138.0	256.0	0.0	126.0			0.0	1.0		4.0		0.0			0.0	0.0			0.0	0.0																					
LK-2124045	132.0	13.0	145.0	191.0			64.0	64.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-4415175	132.0	9.0	141.0	247.0		128.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-4406050	131.0	9.0	140.0	246.0		127.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-5227030	131.0	7.0	138.0	170.0	62.0	39.0	3.0	26.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0		0.0													
LK-3306145	131.0	9.0	140.0	184.0			48.0	83.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-4403055	130.0	9.0	138.0	243.0		126.0	1.0	2.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0																	
LK-2118165	130.0	14.0	144.0	196.0			58.0	70.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-7130090	130.0	8.0	138.0	189.0			51.0	75.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0														
LK-2209030	130.0	11.0	141.0	186.0			59.0	67.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-6130125	130.0	8.0	138.0	198.0			60.0	63.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-5118120	130.0	7.0	137.0	165.0	1.0	123.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-5127080	130.0	7.0	137.0	164.0	1.0	123.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-5133085	130.0	7.0	136.0	164.0	1.0	123.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-4109065	129.0	10.0	139.0	230.0	65.0	46.0			0.0	0.0		17.0		0.0			0.0	0.0			0.0	0.0																					
LK-4109100	129.0	11.0	139.0	231.0	65.0	46.0			0.0	0.0		17.0		0.0			0.0	0.0			0.0	0.0																					
LK-4104025	129.0	11.0	140.0	433.0	0.0	116.0			0.0	0.0		12.0		0.0			0.0	0.0			0.0	0.0																					
LK-2124135	129.0	13.0	141.0	186.0			63.0	62.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-4206135	129.0	11.0	140.0	296.0		104.0	18.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-2118005	129.0	14.0	143.0	195.0			58.0	69.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-2221040	129.0	11.0	140.0	185.0			59.0	67.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-5127135	129.0	7.0	136.0	164.0	1.0	123.0	2.0	1.0	0.0	0.0	0.0	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		1.0		0.0	0.0	0.0	0.0	0.0														
LK-4512090	128.0	9.0	138.0	248.0	0.0	127.0			0.0	1.0		1.0		0.0			0.0	0.0			0.0	0.0																					
LK-2118205	128.0	14.0	142.0	193.0			58.0	69.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-7151095	128.0	8.0	136.0	187.0			51.0	75.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0														
LK-7151185	128.0	8.0	136.0	187.0			51.0	74.0	0.0	0.0			0.0	0.0		0.0	2.0	0.0	0.0	0.0	0.0	0.0					0.0	0.0	0.0														
LK-2227005	128.0	11.0	139.0	183.0			59.0	66.0	0.0	0.0			0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0					0.0	0.0	0.0			0.0			0.0					0.0			
LK-6149170	128.0	6.0	134.0	181.0			54.0	65.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0			0.0								
LK-3325250	128.0	10.0	138.0	191.0			50.0	77.0		0.0			0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0													
LK-6233225	128.0	8.0	137.0	198.0			60.0	63.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0											
LK-2124055	127.0	12.0	139.0	184.0			62.0	62.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0											
LK-4212100	127.0	11.0	138.0	291.0		102.0	18.0	1.0	0.0	0.0		2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		4.0	0.0	0.0	0.0																	
LK-5330020	127.0	7.0	134.0	193.0	14.0	19.0	32.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0																							
